Player,stats_Nation,stats_Pos,stats_Squad,stats_Comp,stats_Age,stats_Born,stats_MP,stats_Starts,stats_Min,stats_90s,stats_Gls,stats_Ast,stats_G+A,stats_G-PK,stats_PK,stats_PKatt,stats_CrdY,stats_CrdR,stats_xG,stats_npxG,stats_xAG,stats_npxG+xAG,stats_PrgC,stats_PrgP,stats_PrgR,stats_Gls,stats_Ast,stats_G+A,stats_G-PK,stats_G+A-PK,stats_xG,stats_xAG,stats_xG+xAG,stats_npxG,stats_npxG+xAG,shooting_Nation,shooting_Pos,shooting_Squad,shooting_Comp,shooting_Age,shooting_Born,shooting_90s,shooting_Gls,shooting_Sh,shooting_SoT,shooting_SoT%,shooting_Sh/90,shooting_SoT/90,shooting_G/Sh,shooting_G/SoT,shooting_Dist,shooting_FK,shooting_PK,shooting_PKatt,shooting_xG,shooting_npxG,shooting_npxG/Sh,shooting_G-xG,shooting_np:G-xG,passing_Nation,passing_Pos,passing_Squad,passing_Comp,passing_Age,passing_Born,passing_90s,passing_Cmp,passing_Att,passing_Cmp%,passing_TotDist,passing_PrgDist,passing_Cmp,passing_Att,passing_Cmp%,passing_Cmp,passing_Att,passing_Cmp%,passing_Cmp,passing_Att,passing_Cmp%,passing_Ast,passing_xAG,passing_xA,passing_A-xAG,passing_KP,passing_1/3,passing_PPA,passing_CrsPA,passing_PrgP,passing_types_Nation,passing_types_Pos,passing_types_Squad,passing_types_Comp,passing_types_Age,passing_types_Born,passing_types_90s,passing_types_Att,passing_types_Live,passing_types_Dead,passing_types_FK,passing_types_TB,passing_types_Sw,passing_types_Crs,passing_types_TI,passing_types_CK,passing_types_In,passing_types_Out,passing_types_Str,passing_types_Cmp,passing_types_Off,passing_types_Blocks,gca_Nation,gca_Pos,gca_Squad,gca_Comp,gca_Age,gca_Born,gca_90s,gca_SCA,gca_SCA90,gca_PassLive,gca_PassDead,gca_TO,gca_Sh,gca_Fld,gca_Def,gca_GCA,gca_GCA90,gca_PassLive,gca_PassDead,gca_TO,gca_Sh,gca_Fld,gca_Def,defense_Nation,defense_Pos,defense_Squad,defense_Comp,defense_Age,defense_Born,defense_90s,defense_Tkl,defense_TklW,defense_Def 3rd,defense_Mid 3rd,defense_Att 3rd,defense_Tkl,defense_Att,defense_Tkl%,defense_Lost,defense_Blocks,defense_Sh,defense_Pass,defense_Int,defense_Tkl+Int,defense_Clr,defense_Err,possession_Nation,possession_Pos,possession_Squad,possession_Comp,possession_Age,possession_Born,possession_90s,possession_Touches,possession_Def Pen,possession_Def 3rd,possession_Mid 3rd,possession_Att 3rd,possession_Att Pen,possession_Live,possession_Att,possession_Succ,possession_Succ%,possession_Tkld,possession_Tkld%,possession_Carries,possession_TotDist,possession_PrgDist,possession_PrgC,possession_1/3,possession_CPA,possession_Mis,possession_Dis,possession_Rec,possession_PrgR,playingtime_Nation,playingtime_Pos,playingtime_Squad,playingtime_Comp,playingtime_Age,playingtime_Born,playingtime_MP,playingtime_Min,playingtime_Mn/MP,playingtime_Min%,playingtime_90s,playingtime_Starts,playingtime_Mn/Start,playingtime_Compl,playingtime_Subs,playingtime_Mn/Sub,playingtime_unSub,playingtime_PPM,playingtime_onG,playingtime_onGA,playingtime_+/-,playingtime_+/-90,playingtime_On-Off,playingtime_onxG,playingtime_onxGA,playingtime_xG+/-,playingtime_xG+/-90,playingtime_On-Off,misc_Nation,misc_Pos,misc_Squad,misc_Comp,misc_Age,misc_Born,misc_90s,misc_CrdY,misc_CrdR,misc_2CrdY,misc_Fls,misc_Fld,misc_Off,misc_Crs,misc_Int,misc_TklW,misc_PKwon,misc_PKcon,misc_OG,misc_Recov,misc_Won,misc_Lost,misc_Won%
Juan Manuel García,ar ARG,"FW,MF",Huracán,Primera Division Argentina,30,1992,20,5,530,5.9,1,1,2,1,0,0,2,0,1.3,1.3,1.3,2.6,6,13,21,0.17,0.17,0.34,0.17,0.34,0.22,0.22,0.44,0.22,0.44,ar ARG,"FW,MF",Huracán,Primera Division Argentina,30,1992,5.9,1,13,3,23.1,2.21,0.51,0.08,0.33,14.1,0,0,0,1.3,1.3,0.10,-0.3,-0.3,ar ARG,"FW,MF",Huracán,Primera Division Argentina,30,1992,5.9,65,123,52.8,876,249,42,68,61.8,16,27,59.3,3,7,42.9,1,1.3,0.4,-0.3,10,9,1,0,13,ar ARG,"FW,MF",Huracán,Primera Division Argentina,30,1992,5.9,123,118,4,0,0,0,1,0,0,0,0,0,65,1,6,ar ARG,"FW,MF",Huracán,Primera Division Argentina,30,1992,5.9,16,2.71,10,0,0,2,2,2,1,0.17,0,0,0,1,0,0,ar ARG,"FW,MF",Huracán,Primera Division Argentina,30,1992,5.9,12,8,2,7,3,2,4,50.0,2,8,0,8,0,12,6,0,ar ARG,"FW,MF",Huracán,Primera Division Argentina,30,1992,5.9,213,6,14,104,96,31,213,4,1,25.0,2,50.0,89,285,140,6,1,2,22,1,142,21,ar ARG,"FW,MF",Huracán,Primera Division Argentina,30,1992,20,530,27,21.8,5.9,5,72,1,15,11,6,0.90,3,8,-5,-0.85,-0.56,7.3,6.8,+0.5,+0.08,+0.07,ar ARG,"FW,MF",Huracán,Primera Division Argentina,30,1992,5.9,2,0,0,18,11,2,1,0,8,0,0,0,11,33,55,37.5
Juan Manuel Insaurralde,ar ARG,DF,Sarmiento,Primera Division Argentina,38,1984,24,24,"2,145",23.8,0,0,0,0,0,0,5,1,0.8,0.8,0.2,0.9,4,37,2,0.00,0.00,0.00,0.00,0.00,0.03,0.01,0.04,0.03,0.04,ar ARG,DF,Sarmiento,Primera Division Argentina,38,1984,23.8,0,12,2,16.7,0.50,0.08,0.00,0.00,13.0,0,0,0,0.8,0.8,0.06,-0.8,-0.8,ar ARG,DF,Sarmiento,Primera Division Argentina,38,1984,23.8,433,605,71.6,10342,4973,101,129,78.3,231,292,79.1,98,169,58.0,0,0.2,0.3,-0.2,2,33,2,0,37,ar ARG,DF,Sarmiento,Primera Division Argentina,38,1984,23.8,605,536,68,65,0,9,1,3,0,0,0,0,433,1,7,ar ARG,DF,Sarmiento,Primera Division Argentina,38,1984,23.8,17,0.71,7,3,1,5,1,0,0,0.00,0,0,0,0,0,0,ar ARG,DF,Sarmiento,Primera Division Argentina,38,1984,23.8,22,16,17,4,1,12,16,75.0,4,23,17,6,11,33,134,0,ar ARG,DF,Sarmiento,Primera Division Argentina,38,1984,23.8,827,171,476,327,31,19,827,9,7,77.8,2,22.2,279,1450,805,4,3,0,5,1,281,2,ar ARG,DF,Sarmiento,Primera Division Argentina,38,1984,24,"2,145",89,88.3,23.8,24,89,23,0,0,0,1.08,19,22,-3,-0.13,-0.13,22.3,28.0,-5.7,-0.24,+0.40,ar ARG,DF,Sarmiento,Primera Division Argentina,38,1984,23.8,5,1,1,10,6,1,1,11,16,1,1,0,120,60,26,69.8
Junior Marabel,py PAR,FW,Unión,Primera Division Argentina,24,1998,18,5,585,6.5,0,0,0,0,0,0,0,0,1.3,1.3,0.3,1.5,10,8,41,0.00,0.00,0.00,0.00,0.00,0.20,0.04,0.24,0.20,0.24,py PAR,FW,Unión,Primera Division Argentina,24,1998,6.5,0,12,4,33.3,1.85,0.62,0.00,0.00,15.3,0,0,0,1.3,1.3,0.11,-1.3,-1.3,py PAR,FW,Unión,Primera Division Argentina,24,1998,6.5,93,162,57.4,1201,276,61,90,67.8,26,45,57.8,3,4,75.0,0,0.3,0.4,-0.3,6,5,0,0,8,py PAR,FW,Unión,Primera Division Argentina,24,1998,6.5,162,147,15,1,0,1,6,0,0,0,0,0,93,0,12,py PAR,FW,Unión,Primera Division Argentina,24,1998,6.5,11,1.69,9,0,2,0,0,0,0,0.00,0,0,0,0,0,0,py PAR,FW,Unión,Primera Division Argentina,24,1998,6.5,7,2,6,1,0,1,7,14.3,6,3,1,2,0,7,7,0,py PAR,FW,Unión,Primera Division Argentina,24,1998,6.5,235,7,23,89,125,42,235,15,8,53.3,6,40.0,124,522,197,10,4,5,19,13,174,41,py PAR,FW,Unión,Primera Division Argentina,24,1998,18,585,33,24.1,6.5,5,72,1,13,17,4,1.06,3,10,-7,-1.08,-1.13,5.1,9.8,-4.7,-0.73,-0.64,py PAR,FW,Unión,Primera Division Argentina,24,1998,6.5,0,0,0,4,9,1,6,0,2,0,0,0,15,24,35,40.7
Rafael Marcelo Delgado,ar ARG,DF,Colón,Primera Division Argentina,33,1990,21,21,"1,800",20.0,0,3,3,0,0,0,5,1,0.2,0.2,1.6,1.8,22,105,34,0.00,0.15,0.15,0.00,0.15,0.01,0.08,0.09,0.01,0.09,ar ARG,DF,Colón,Primera Division Argentina,33,1990,20.0,0,6,2,33.3,0.30,0.10,0.00,0.00,28.2,1,0,0,0.2,0.2,0.04,-0.2,-0.2,ar ARG,DF,Colón,Primera Division Argentina,33,1990,20.0,726,1090,66.6,14843,7217,288,336,85.7,306,419,73.0,126,289,43.6,3,1.6,1.6,+1.4,27,89,20,6,105,ar ARG,DF,Colón,Primera Division Argentina,33,1990,20.0,1090,895,188,57,1,18,82,103,27,3,23,1,726,7,22,ar ARG,DF,Colón,Primera Division Argentina,33,1990,20.0,51,2.55,23,25,0,1,2,0,3,0.15,1,2,0,0,0,0,ar ARG,DF,Colón,Primera Division Argentina,33,1990,20.0,45,26,25,17,3,27,49,55.1,22,43,11,32,22,67,64,1,ar ARG,DF,Colón,Primera Division Argentina,33,1990,20.0,1326,78,500,654,196,6,1326,36,19,52.8,12,33.3,661,3260,1946,22,21,0,25,9,660,34,ar ARG,DF,Colón,Primera Division Argentina,33,1990,21,"1,800",86,74.1,20.0,21,86,17,0,0,1,0.91,15,23,-8,-0.40,+0.31,18.6,27.5,-8.9,-0.45,-0.10,ar ARG,DF,Colón,Primera Division Argentina,33,1990,20.0,5,1,1,19,21,1,82,22,26,1,0,0,163,35,28,55.6
Leonardo Marchi,ar ARG,DF,Arsenal,Primera Division Argentina,26,1996,3,2,147,1.6,0,0,0,0,0,0,0,0,0.0,0.0,0.2,0.3,5,10,9,0.00,0.00,0.00,0.00,0.00,0.03,0.15,0.18,0.03,0.18,ar ARG,DF,Arsenal,Primera Division Argentina,26,1996,1.6,0,2,0,0.0,1.22,0.00,0.00,0,29.9,0,0,0,0.0,0.0,0.02,0.0,0.0,ar ARG,DF,Arsenal,Primera Division Argentina,26,1996,1.6,51,76,67.1,1032,409,21,32,65.6,22,28,78.6,8,16,50.0,0,0.2,0.2,-0.2,2,5,1,1,10,ar ARG,DF,Arsenal,Primera Division Argentina,26,1996,1.6,76,55,21,0,0,2,10,15,6,3,2,0,51,0,2,ar ARG,DF,Arsenal,Primera Division Argentina,26,1996,1.6,3,1.84,1,2,0,0,0,0,0,0.00,0,0,0,0,0,0,ar ARG,DF,Arsenal,Primera Division Argentina,26,1996,1.6,2,1,2,0,0,0,2,0.0,2,1,1,0,1,3,3,0,ar ARG,DF,Arsenal,Primera Division Argentina,26,1996,1.6,90,3,18,42,32,0,90,0,0,0,0,0,43,214,101,5,5,0,3,2,45,9,ar ARG,DF,Arsenal,Primera Division Argentina,26,1996,3,147,49,6.0,1.6,2,51,0,1,45,24,1.00,1,4,-3,-1.84,-1.32,0.7,2.1,-1.4,-0.85,-0.44,ar ARG,DF,Arsenal,Primera Division Argentina,26,1996,1.6,0,0,0,2,0,0,10,1,1,0,0,0,7,0,2,0.0
Tomás Marchiori,ar ARG,GK,Atlé Tucumán,Primera Division Argentina,27,1995,27,27,"2,430",27.0,0,0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,ar ARG,GK,Atlé Tucumán,Primera Division Argentina,27,1995,27.0,0,0,0,0,0.00,0.00,0,0,0,0,0,0,0.0,0.0,0,0.0,0.0,ar ARG,GK,Atlé Tucumán,Primera Division Argentina,27,1995,27.0,422,680,62.1,15022,12411,66,66,100.0,151,152,99.3,201,456,44.1,0,0.0,0.1,0.0,1,26,1,0,0,ar ARG,GK,Atlé Tucumán,Primera Division Argentina,27,1995,27.0,680,349,330,77,0,1,0,0,0,0,0,0,422,1,0,ar ARG,GK,Atlé Tucumán,Primera Division Argentina,27,1995,27.0,5,0.19,1,4,0,0,0,0,0,0.00,0,0,0,0,0,0,ar ARG,GK,Atlé Tucumán,Primera Division Argentina,27,1995,27.0,1,1,1,0,0,1,1,100.0,0,0,0,0,0,1,6,2,ar ARG,GK,Atlé Tucumán,Primera Division Argentina,27,1995,27.0,735,647,732,3,0,0,735,0,0,0,0,0,312,2063,1177,0,0,0,1,0,146,0,ar ARG,GK,Atlé Tucumán,Primera Division Argentina,27,1995,27,"2,430",90,100.0,27.0,27,90,27,0,0,0,1.37,25,27,-2,-0.07,0,27.1,33.0,-5.9,-0.22,0,ar ARG,GK,Atlé Tucumán,Primera Division Argentina,27,1995,27.0,1,0,0,0,4,0,0,0,1,0,0,0,15,4,1,80.0
Sasha Marcich,ar ARG,"DF,MF",Platense,Primera Division Argentina,24,1998,23,22,"1,898",21.1,2,0,2,2,0,0,2,0,1.5,1.5,2.1,3.6,31,66,89,0.09,0.00,0.09,0.09,0.09,0.07,0.10,0.17,0.07,0.17,ar ARG,"DF,MF",Platense,Primera Division Argentina,24,1998,21.1,2,17,6,35.3,0.81,0.28,0.12,0.33,19.0,0,0,0,1.5,1.5,0.09,+0.5,+0.5,ar ARG,"DF,MF",Platense,Primera Division Argentina,24,1998,21.1,466,766,60.8,7856,4428,230,299,76.9,159,270,58.9,50,133,37.6,0,2.1,1.6,-2.1,22,38,21,11,66,ar ARG,"DF,MF",Platense,Primera Division Argentina,24,1998,21.1,766,572,192,22,0,4,71,160,10,1,8,0,466,2,22,ar ARG,"DF,MF",Platense,Primera Division Argentina,24,1998,21.1,40,1.90,23,9,4,1,3,0,0,0.00,0,0,0,0,0,0,ar ARG,"DF,MF",Platense,Primera Division Argentina,24,1998,21.1,49,28,27,12,10,25,46,54.3,21,32,8,24,13,62,63,0,ar ARG,"DF,MF",Platense,Primera Division Argentina,24,1998,21.1,1037,63,286,422,337,36,1037,40,23,57.5,12,30.0,382,2071,1031,31,36,5,41,16,449,89,ar ARG,"DF,MF",Platense,Primera Division Argentina,24,1998,23,"1,898",83,78.1,21.1,22,86,15,1,9,4,1.39,16,16,0,0.00,+0.51,15.6,20.4,-4.7,-0.23,+0.75,ar ARG,"DF,MF",Platense,Primera Division Argentina,24,1998,21.1,2,0,0,20,20,1,71,13,28,0,0,0,95,32,35,47.8
Iván Marcone,ar ARG,MF,Independiente,Primera Division Argentina,32,1990,22,20,"1,824",20.3,0,0,0,0,0,0,4,1,0.5,0.5,0.3,0.7,11,103,12,0.00,0.00,0.00,0.00,0.00,0.02,0.01,0.04,0.02,0.04,ar ARG,MF,Independiente,Primera Division Argentina,32,1990,20.3,0,6,2,33.3,0.30,0.10,0.00,0.00,14.3,0,0,0,0.5,0.5,0.08,-0.5,-0.5,ar ARG,MF,Independiente,Primera Division Argentina,32,1990,20.3,722,921,78.4,13086,4535,293,364,80.5,340,401,84.8,74,117,63.2,0,0.3,0.4,-0.3,11,87,1,0,103,ar ARG,MF,Independiente,Primera Division Argentina,32,1990,20.3,921,883,35,32,0,3,5,3,0,0,0,0,722,3,13,ar ARG,MF,Independiente,Primera Division Argentina,32,1990,20.3,36,1.78,32,3,0,1,0,0,1,0.05,0,1,0,0,0,0,ar ARG,MF,Independiente,Primera Division Argentina,32,1990,20.3,40,26,21,18,1,20,44,45.5,24,27,8,19,19,59,27,0,ar ARG,MF,Independiente,Primera Division Argentina,32,1990,20.3,1103,41,237,787,100,12,1103,25,16,64.0,9,36.0,601,2659,1106,11,8,0,32,9,588,12,ar ARG,MF,Independiente,Primera Division Argentina,32,1990,22,"1,824",83,75.1,20.3,20,88,17,2,31,0,1.09,15,22,-7,-0.35,-0.05,20.8,23.0,-2.3,-0.11,-0.36,ar ARG,MF,Independiente,Primera Division Argentina,32,1990,20.3,4,1,0,20,16,0,5,19,26,0,0,0,237,17,22,43.6
Gonzalo Marinelli,ar ARG,GK,Tigre,Primera Division Argentina,33,1989,25,25,"2,250",25.0,0,0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,0,1,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,ar ARG,GK,Tigre,Primera Division Argentina,33,1989,25.0,0,0,0,0,0.00,0.00,0,0,0,0,0,0,0.0,0.0,0,0.0,0.0,ar ARG,GK,Tigre,Primera Division Argentina,33,1989,25.0,596,858,69.5,17497,13545,89,92,96.7,284,300,94.7,223,466,47.9,0,0.0,0.0,0.0,0,15,0,0,1,ar ARG,GK,Tigre,Primera Division Argentina,33,1989,25.0,858,655,203,69,0,3,2,0,0,0,0,0,596,0,0,ar ARG,GK,Tigre,Primera Division Argentina,33,1989,25.0,6,0.24,6,0,0,0,0,0,1,0.04,1,0,0,0,0,0,ar ARG,GK,Tigre,Primera Division Argentina,33,1989,25.0,0,0,0,0,0,0,2,0.0,2,0,0,0,2,2,9,7,ar ARG,GK,Tigre,Primera Division Argentina,33,1989,25.0,913,662,904,9,1,0,913,2,2,100.0,0,0.0,557,3195,2412,0,0,0,2,0,416,0,ar ARG,GK,Tigre,Primera Division Argentina,33,1989,25,"2,250",90,92.6,25.0,25,90,25,0,0,1,1.12,22,28,-6,-0.24,-2.24,31.6,29.0,+2.6,+0.10,-0.69,ar ARG,GK,Tigre,Primera Division Argentina,33,1989,25.0,1,0,0,0,2,0,2,2,0,0,0,0,31,10,1,90.9
Gonzalo Maroni,ar ARG,"MF,FW",San Lorenzo,Primera Division Argentina,23,1999,12,3,396,4.4,1,1,2,1,0,0,1,0,0.6,0.6,1.8,2.3,20,18,35,0.23,0.23,0.45,0.23,0.45,0.13,0.41,0.54,0.13,0.54,ar ARG,"MF,FW",San Lorenzo,Primera Division Argentina,23,1999,4.4,1,9,3,33.3,2.05,0.68,0.11,0.33,22.7,0,0,0,0.6,0.6,0.06,+0.4,+0.4,ar ARG,"MF,FW",San Lorenzo,Primera Division Argentina,23,1999,4.4,129,189,68.3,2083,704,68,85,80.0,45,63,71.4,11,23,47.8,1,1.8,1.7,-0.8,12,13,6,2,18,ar ARG,"MF,FW",San Lorenzo,Primera Division Argentina,23,1999,4.4,189,164,24,11,2,0,22,2,11,1,4,0,129,1,8,ar ARG,"MF,FW",San Lorenzo,Primera Division Argentina,23,1999,4.4,21,4.78,9,5,5,1,1,0,3,0.68,1,0,2,0,0,0,ar ARG,"MF,FW",San Lorenzo,Primera Division Argentina,23,1999,4.4,3,3,2,1,0,1,6,16.7,5,4,0,4,0,3,3,0,ar ARG,"MF,FW",San Lorenzo,Primera Division Argentina,23,1999,4.4,258,3,35,126,107,11,258,26,10,38.5,13,50.0,155,1464,638,20,22,4,16,10,181,35,ar ARG,"MF,FW",San Lorenzo,Primera Division Argentina,23,1999,12,396,33,16.3,4.4,3,65,1,9,22,14,1.58,4,4,0,0.00,-0.44,4.4,6.1,-1.7,-0.39,-0.76,ar ARG,"MF,FW",San Lorenzo,Primera Division Argentina,23,1999,4.4,1,0,0,11,5,1,22,0,3,0,0,0,31,4,4,50.0
Rodrigo Márquez,ar ARG,"FW,MF",Independiente,Primera Division Argentina,20,2002,6,3,268,3.0,0,0,0,0,0,0,0,0,0.1,0.1,0.0,0.1,17,4,26,0.00,0.00,0.00,0.00,0.00,0.03,0.01,0.04,0.03,0.04,ar ARG,"FW,MF",Independiente,Primera Division Argentina,20,2002,3.0,0,1,0,0.0,0.34,0.00,0.00,0,22.6,0,0,0,0.1,0.1,0.08,-0.1,-0.1,ar ARG,"FW,MF",Independiente,Primera Division Argentina,20,2002,3.0,56,98,57.1,653,161,42,55,76.4,11,24,45.8,1,13,7.7,0,0.0,0.0,0.0,1,2,1,0,4,ar ARG,"FW,MF",Independiente,Primera Division Argentina,20,2002,3.0,98,83,15,5,1,0,19,1,9,3,4,0,56,0,2,ar ARG,"FW,MF",Independiente,Primera Division Argentina,20,2002,3.0,9,3.00,6,2,1,0,0,0,0,0.00,0,0,0,0,0,0,ar ARG,"FW,MF",Independiente,Primera Division Argentina,20,2002,3.0,4,1,2,2,0,1,3,33.3,2,3,1,2,0,4,2,0,ar ARG,"FW,MF",Independiente,Primera Division Argentina,20,2002,3.0,144,3,18,56,74,8,144,32,18,56.3,13,40.6,93,761,428,17,9,6,13,5,103,26,ar ARG,"FW,MF",Independiente,Primera Division Argentina,20,2002,6,268,45,11.0,3.0,3,67,0,3,23,1,1.17,1,1,0,0.00,+0.37,2.0,2.1,-0.1,-0.05,-0.03,ar ARG,"FW,MF",Independiente,Primera Division Argentina,20,2002,3.0,0,0,0,7,5,0,19,0,1,0,0,0,15,2,7,22.2
Agustín Martegani,ar ARG,MF,San Lorenzo,Primera Division Argentina,22,2000,16,8,757,8.4,0,1,1,0,0,0,2,0,0.5,0.5,2.0,2.5,36,55,39,0.00,0.12,0.12,0.00,0.12,0.06,0.24,0.29,0.06,0.29,ar ARG,MF,San Lorenzo,Primera Division Argentina,22,2000,8.4,0,11,2,18.2,1.31,0.24,0.00,0.00,24.4,1,0,0,0.5,0.5,0.05,-0.5,-0.5,ar ARG,MF,San Lorenzo,Primera Division Argentina,22,2000,8.4,323,424,76.2,5251,1614,160,183,87.4,118,140,84.3,31,75,41.3,1,2.0,2.4,-1.0,16,27,13,1,55,ar ARG,MF,San Lorenzo,Primera Division Argentina,22,2000,8.4,424,343,79,33,3,0,73,2,44,15,25,0,323,2,6,ar ARG,MF,San Lorenzo,Primera Division Argentina,22,2000,8.4,43,5.11,19,16,2,1,4,1,7,0.83,5,1,0,0,1,0,ar ARG,MF,San Lorenzo,Primera Division Argentina,22,2000,8.4,15,7,4,8,3,5,16,31.3,11,4,0,4,4,19,3,0,ar ARG,MF,San Lorenzo,Primera Division Argentina,22,2000,8.4,514,2,40,273,212,13,514,33,16,48.5,16,48.5,312,2248,1133,36,17,5,19,25,331,39,ar ARG,MF,San Lorenzo,Primera Division Argentina,22,2000,16,757,47,31.2,8.4,8,67,3,8,28,6,1.44,10,4,+6,+0.71,+0.50,10.4,5.8,+4.5,+0.54,+0.43,ar ARG,MF,San Lorenzo,Primera Division Argentina,22,2000,8.4,2,0,0,14,15,0,73,4,7,0,0,0,61,6,5,54.5
Alexis Martin Arias,ar ARG,GK,Arg Juniors,Primera Division Argentina,30,1992,13,13,"1,170",13.0,0,0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,ar ARG,GK,Arg Juniors,Primera Division Argentina,30,1992,13.0,0,0,0,0,0.00,0.00,0,0,0,0,0,0,0.0,0.0,0,0.0,0.0,ar ARG,GK,Arg Juniors,Primera Division Argentina,30,1992,13.0,333,394,84.5,7924,5582,72,72,100.0,188,191,98.4,65,123,52.8,0,0.0,0.0,0.0,0,3,0,0,0,ar ARG,GK,Arg Juniors,Primera Division Argentina,30,1992,13.0,394,282,112,14,0,1,0,0,0,0,0,0,333,0,0,ar ARG,GK,Arg Juniors,Primera Division Argentina,30,1992,13.0,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0,ar ARG,GK,Arg Juniors,Primera Division Argentina,30,1992,13.0,2,1,2,0,0,2,2,100.0,0,0,0,0,0,2,8,0,ar ARG,GK,Arg Juniors,Primera Division Argentina,30,1992,13.0,422,365,422,1,0,0,422,0,0,0,0,0,237,1131,626,0,0,0,2,0,172,0,ar ARG,GK,Arg Juniors,Primera Division Argentina,30,1992,13,"1,170",90,48.1,13.0,13,90,13,0,0,14,1.69,12,7,+5,+0.38,+0.10,16.0,14.5,+1.5,+0.12,-0.73,ar ARG,GK,Arg Juniors,Primera Division Argentina,30,1992,13.0,1,0,0,0,1,0,0,0,1,0,0,0,19,2,0,100.0
Enzo Martín Roldán,ar ARG,MF,Unión,Primera Division Argentina,22,2000,24,17,"1,487",16.5,1,1,2,1,0,0,4,0,1.1,1.1,1.0,2.1,30,70,29,0.06,0.06,0.12,0.06,0.12,0.06,0.06,0.13,0.06,0.13,ar ARG,MF,Unión,Primera Division Argentina,22,2000,16.5,1,31,10,32.3,1.88,0.61,0.03,0.10,24.7,1,0,0,1.1,1.1,0.03,-0.1,-0.1,ar ARG,MF,Unión,Primera Division Argentina,22,2000,16.5,502,701,71.6,9901,2899,197,239,82.4,211,265,79.6,81,144,56.3,1,1.0,1.3,0.0,20,50,11,5,70,ar ARG,MF,Unión,Primera Division Argentina,22,2000,16.5,701,655,43,20,0,7,44,2,21,7,13,0,502,3,24,ar ARG,MF,Unión,Primera Division Argentina,22,2000,16.5,55,3.33,30,11,4,5,2,3,2,0.12,1,1,0,0,0,0,ar ARG,MF,Unión,Primera Division Argentina,22,2000,16.5,30,17,17,12,1,11,27,40.7,16,19,3,16,25,55,14,0,ar ARG,MF,Unión,Primera Division Argentina,22,2000,16.5,867,23,204,503,185,14,867,40,21,52.5,14,35.0,415,2869,1213,30,20,3,23,13,477,29,ar ARG,MF,Unión,Primera Division Argentina,22,2000,24,"1,487",62,61.2,16.5,17,78,5,7,22,3,1.17,11,13,-2,-0.12,+0.26,13.7,17.1,-3.4,-0.21,+0.09,ar ARG,MF,Unión,Primera Division Argentina,22,2000,16.5,4,0,0,19,23,0,44,25,17,0,0,0,149,19,16,54.3
Adrián Martínez,ar ARG,FW,Instituto,Primera Division Argentina,30,1992,26,26,"2,280",25.3,11,1,12,10,1,1,8,0,11.1,10.3,2.9,13.2,29,39,156,0.43,0.04,0.47,0.39,0.43,0.44,0.11,0.55,0.41,0.52,ar ARG,FW,Instituto,Primera Division Argentina,30,1992,25.3,11,53,19,35.8,2.09,0.75,0.19,0.53,13.4,0,1,1,11.1,10.3,0.20,-0.1,-0.3,ar ARG,FW,Instituto,Primera Division Argentina,30,1992,25.3,402,596,67.4,5447,803,240,341,70.4,117,158,74.1,19,27,70.4,1,2.9,2.2,-1.9,30,23,12,1,39,ar ARG,FW,Instituto,Primera Division Argentina,30,1992,25.3,596,567,26,1,3,1,8,4,0,0,0,0,402,3,16,ar ARG,FW,Instituto,Primera Division Argentina,30,1992,25.3,59,2.33,48,1,2,7,1,0,5,0.20,3,1,0,1,0,0,ar ARG,FW,Instituto,Primera Division Argentina,30,1992,25.3,22,14,1,17,4,7,26,26.9,19,19,5,14,1,23,24,0,ar ARG,FW,Instituto,Primera Division Argentina,30,1992,25.3,872,25,49,362,470,132,871,30,14,46.7,14,46.7,457,1909,767,29,17,10,84,28,618,156,ar ARG,FW,Instituto,Primera Division Argentina,30,1992,26,"2,280",88,93.8,25.3,26,88,17,0,0,0,1.12,22,33,-11,-0.43,-0.43,30.7,27.6,+3.0,+0.12,-0.38,ar ARG,FW,Instituto,Primera Division Argentina,30,1992,25.3,8,0,0,48,24,11,8,1,14,0,0,0,96,51,120,29.8
