Player,stats_Nation,stats_Pos,stats_Squad,stats_Comp,stats_Age,stats_Born,stats_MP,stats_Starts,stats_Min,stats_90s,stats_Gls,stats_Ast,stats_G+A,stats_G-PK,stats_PK,stats_PKatt,stats_CrdY,stats_CrdR,stats_xG,stats_npxG,stats_xAG,stats_npxG+xAG,stats_PrgC,stats_PrgP,stats_PrgR,stats_Gls,stats_Ast,stats_G+A,stats_G-PK,stats_G+A-PK,stats_xG,stats_xAG,stats_xG+xAG,stats_npxG,stats_npxG+xAG,shooting_Nation,shooting_Pos,shooting_Squad,shooting_Comp,shooting_Age,shooting_Born,shooting_90s,shooting_Gls,shooting_Sh,shooting_SoT,shooting_SoT%,shooting_Sh/90,shooting_SoT/90,shooting_G/Sh,shooting_G/SoT,shooting_Dist,shooting_FK,shooting_PK,shooting_PKatt,shooting_xG,shooting_npxG,shooting_npxG/Sh,shooting_G-xG,shooting_np:G-xG,passing_Nation,passing_Pos,passing_Squad,passing_Comp,passing_Age,passing_Born,passing_90s,passing_Cmp,passing_Att,passing_Cmp%,passing_TotDist,passing_PrgDist,passing_Cmp,passing_Att,passing_Cmp%,passing_Cmp,passing_Att,passing_Cmp%,passing_Cmp,passing_Att,passing_Cmp%,passing_Ast,passing_xAG,passing_xA,passing_A-xAG,passing_KP,passing_1/3,passing_PPA,passing_CrsPA,passing_PrgP,passing_types_Nation,passing_types_Pos,passing_types_Squad,passing_types_Comp,passing_types_Age,passing_types_Born,passing_types_90s,passing_types_Att,passing_types_Live,passing_types_Dead,passing_types_FK,passing_types_TB,passing_types_Sw,passing_types_Crs,passing_types_TI,passing_types_CK,passing_types_In,passing_types_Out,passing_types_Str,passing_types_Cmp,passing_types_Off,passing_types_Blocks,gca_Nation,gca_Pos,gca_Squad,gca_Comp,gca_Age,gca_Born,gca_90s,gca_SCA,gca_SCA90,gca_PassLive,gca_PassDead,gca_TO,gca_Sh,gca_Fld,gca_Def,gca_GCA,gca_GCA90,gca_PassLive,gca_PassDead,gca_TO,gca_Sh,gca_Fld,gca_Def,defense_Nation,defense_Pos,defense_Squad,defense_Comp,defense_Age,defense_Born,defense_90s,defense_Tkl,defense_TklW,defense_Def 3rd,defense_Mid 3rd,defense_Att 3rd,defense_Tkl,defense_Att,defense_Tkl%,defense_Lost,defense_Blocks,defense_Sh,defense_Pass,defense_Int,defense_Tkl+Int,defense_Clr,defense_Err,possession_Nation,possession_Pos,possession_Squad,possession_Comp,possession_Age,possession_Born,possession_90s,possession_Touches,possession_Def Pen,possession_Def 3rd,possession_Mid 3rd,possession_Att 3rd,possession_Att Pen,possession_Live,possession_Att,possession_Succ,possession_Succ%,possession_Tkld,possession_Tkld%,possession_Carries,possession_TotDist,possession_PrgDist,possession_PrgC,possession_1/3,possession_CPA,possession_Mis,possession_Dis,possession_Rec,possession_PrgR,playingtime_Nation,playingtime_Pos,playingtime_Squad,playingtime_Comp,playingtime_Age,playingtime_Born,playingtime_MP,playingtime_Min,playingtime_Mn/MP,playingtime_Min%,playingtime_90s,playingtime_Starts,playingtime_Mn/Start,playingtime_Compl,playingtime_Subs,playingtime_Mn/Sub,playingtime_unSub,playingtime_PPM,playingtime_onG,playingtime_onGA,playingtime_+/-,playingtime_+/-90,playingtime_On-Off,playingtime_onxG,playingtime_onxGA,playingtime_xG+/-,playingtime_xG+/-90,playingtime_On-Off,misc_Nation,misc_Pos,misc_Squad,misc_Comp,misc_Age,misc_Born,misc_90s,misc_CrdY,misc_CrdR,misc_2CrdY,misc_Fls,misc_Fld,misc_Off,misc_Crs,misc_Int,misc_TklW,misc_PKwon,misc_PKcon,misc_OG,misc_Recov,misc_Won,misc_Lost,misc_Won%
Jonas Lietaert,be BEL,"DF,MF",Cercle Brugge,Belgian Pro League,19,2004,11,1,172,1.9,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,1,4,3,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,be BEL,"DF,MF",Cercle Brugge,Belgian Pro League,19,2004,1.9,0,0,0,0,0.00,0.00,0,0,0,0,0,0,0.0,0.0,0,0.0,0.0,be BEL,"DF,MF",Cercle Brugge,Belgian Pro League,19,2004,1.9,44,100,44.0,815,579,15,30,50.0,21,41,51.2,6,23,26.1,0,0.0,0.1,0.0,0,3,3,1,4,be BEL,"DF,MF",Cercle Brugge,Belgian Pro League,19,2004,1.9,100,76,23,0,0,0,3,23,0,0,0,0,44,1,0,be BEL,"DF,MF",Cercle Brugge,Belgian Pro League,19,2004,1.9,2,1.04,1,1,0,0,0,0,0,0.00,0,0,0,0,0,0,be BEL,"DF,MF",Cercle Brugge,Belgian Pro League,19,2004,1.9,11,8,3,6,2,5,11,45.5,6,7,1,6,4,15,10,0,be BEL,"DF,MF",Cercle Brugge,Belgian Pro League,19,2004,1.9,133,12,50,60,23,3,133,1,1,100.0,0,0.0,37,145,40,1,0,1,3,0,27,3,be BEL,"DF,MF",Cercle Brugge,Belgian Pro League,19,2004,11,172,16,6.4,1.9,1,45,0,10,13,6,1.38,1,7,-6,-3.14,-3.71,2.2,6.7,-4.5,-2.33,-2.90,be BEL,"DF,MF",Cercle Brugge,Belgian Pro League,19,2004,1.9,0,0,0,6,1,0,3,4,8,0,0,0,12,10,1,90.9
Heinz Lindner,at AUT,GK,Union SG,Belgian Pro League,33,1990,1,1,90,1.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,at AUT,GK,Union SG,Belgian Pro League,33,1990,1.0,0,0,0,0,0.00,0.00,0,0,0,0,0,0,0.0,0.0,0,0.0,0.0,at AUT,GK,Union SG,Belgian Pro League,33,1990,1.0,22,25,88.0,562,389,3,3,100.0,13,13,100.0,6,9,66.7,0,0.0,0.0,0.0,0,0,0,0,0,at AUT,GK,Union SG,Belgian Pro League,33,1990,1.0,25,21,4,0,0,0,0,0,0,0,0,0,22,0,0,at AUT,GK,Union SG,Belgian Pro League,33,1990,1.0,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0,at AUT,GK,Union SG,Belgian Pro League,33,1990,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,at AUT,GK,Union SG,Belgian Pro League,33,1990,1.0,27,21,27,0,0,0,27,1,1,100.0,0,0.0,21,121,56,0,0,0,0,0,20,0,at AUT,GK,Union SG,Belgian Pro League,33,1990,1,90,90,3.3,1.0,1,90,1,0,0,7,3.00,2,1,+1,+1.00,-0.07,1.8,0.7,+1.1,+1.08,+0.04,at AUT,GK,Union SG,Belgian Pro League,33,1990,1.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
Justin Lonwijk,sr SUR,"MF,FW",Anderlecht,Belgian Pro League,23,1999,3,0,42,0.5,0,0,0,0,0,0,0,0,0.4,0.4,0.0,0.4,0,2,4,0.00,0.00,0.00,0.00,0.00,0.91,0.00,0.91,0.91,0.91,sr SUR,"MF,FW",Anderlecht,Belgian Pro League,23,1999,0.5,0,3,0,0.0,6.43,0.00,0.00,0,23.2,0,0,0,0.4,0.4,0.14,-0.4,-0.4,sr SUR,"MF,FW",Anderlecht,Belgian Pro League,23,1999,0.5,12,18,66.7,154,67,6,8,75.0,4,6,66.7,0,2,0.0,0,0.0,0.0,0.0,0,2,0,0,2,sr SUR,"MF,FW",Anderlecht,Belgian Pro League,23,1999,0.5,18,18,0,0,0,0,0,0,0,0,0,0,12,0,0,sr SUR,"MF,FW",Anderlecht,Belgian Pro League,23,1999,0.5,1,2.14,0,0,1,0,0,0,0,0.00,0,0,0,0,0,0,sr SUR,"MF,FW",Anderlecht,Belgian Pro League,23,1999,0.5,1,1,1,0,0,1,5,20.0,4,1,0,1,1,2,2,0,sr SUR,"MF,FW",Anderlecht,Belgian Pro League,23,1999,0.5,28,2,13,10,5,2,28,1,1,100.0,0,0.0,18,112,26,0,0,0,0,3,13,4,sr SUR,"MF,FW",Anderlecht,Belgian Pro League,23,1999,3,42,14,1.6,0.5,0,0,0,3,14,0,3.00,1,0,+1,+2.14,+1.23,1.0,1.4,-0.4,-0.92,-1.31,sr SUR,"MF,FW",Anderlecht,Belgian Pro League,23,1999,0.5,0,0,0,2,1,0,0,1,1,0,0,0,7,3,1,75.0
Senne Lynen,be BEL,MF,Union SG,Belgian Pro League,24,1999,2,2,180,2.0,0,0,0,0,0,0,1,0,0.2,0.2,0.4,0.7,2,8,6,0.00,0.00,0.00,0.00,0.00,0.11,0.21,0.33,0.11,0.33,be BEL,MF,Union SG,Belgian Pro League,24,1999,2.0,0,4,0,0.0,2.00,0.00,0.00,0,18.1,0,0,0,0.2,0.2,0.06,-0.2,-0.2,be BEL,MF,Union SG,Belgian Pro League,24,1999,2.0,109,134,81.3,1816,528,47,58,81.0,51,56,91.1,6,11,54.5,0,0.4,0.3,-0.4,3,11,2,1,8,be BEL,MF,Union SG,Belgian Pro League,24,1999,2.0,134,118,16,5,0,0,8,1,10,5,2,0,109,0,4,be BEL,MF,Union SG,Belgian Pro League,24,1999,2.0,9,4.50,5,4,0,0,0,0,0,0.00,0,0,0,0,0,0,be BEL,MF,Union SG,Belgian Pro League,24,1999,2.0,1,1,1,0,0,0,3,0.0,3,4,0,4,4,5,3,0,be BEL,MF,Union SG,Belgian Pro League,24,1999,2.0,156,3,20,98,38,4,156,1,0,0.0,1,100.0,107,519,186,2,0,1,1,2,101,6,be BEL,MF,Union SG,Belgian Pro League,24,1999,2,180,90,6.7,2.0,2,90,2,0,0,0,3.00,3,0,+3,+1.50,+0.46,4.3,0.7,+3.5,+1.76,+0.77,be BEL,MF,Union SG,Belgian Pro League,24,1999,2.0,1,0,0,1,1,0,8,4,1,0,0,0,8,2,2,50.0
Kevin Mac Allister,ar ARG,DF,Union SG,Belgian Pro League,25,1997,23,21,"1,889",21.0,0,0,0,0,0,0,6,0,1.3,1.3,0.6,1.9,11,95,14,0.00,0.00,0.00,0.00,0.00,0.06,0.03,0.09,0.06,0.09,ar ARG,DF,Union SG,Belgian Pro League,25,1997,21.0,0,11,1,9.1,0.52,0.05,0.00,0.00,9.7,0,0,0,1.3,1.3,0.12,-1.3,-1.3,ar ARG,DF,Union SG,Belgian Pro League,25,1997,21.0,1047,1273,82.2,19106,7038,373,412,90.5,574,672,85.4,83,146,56.8,0,0.6,0.9,-0.6,7,82,8,1,95,ar ARG,DF,Union SG,Belgian Pro League,25,1997,21.0,1273,1040,232,28,2,0,3,173,0,0,0,0,1047,1,12,ar ARG,DF,Union SG,Belgian Pro League,25,1997,21.0,30,1.43,20,4,1,3,0,2,1,0.05,1,0,0,0,0,0,ar ARG,DF,Union SG,Belgian Pro League,25,1997,21.0,63,44,38,21,4,37,64,57.8,27,41,12,29,42,105,68,1,ar ARG,DF,Union SG,Belgian Pro League,25,1997,21.0,1539,145,618,781,152,27,1539,12,6,50.0,4,33.3,860,4256,2181,11,13,1,12,8,785,14,ar ARG,DF,Union SG,Belgian Pro League,25,1997,23,"1,889",82,70.0,21.0,21,89,18,2,7,2,2.23,39,22,+17,+0.81,-0.85,38.7,20.3,+18.4,+0.88,-0.56,ar ARG,DF,Union SG,Belgian Pro League,25,1997,21.0,6,0,0,31,27,0,3,42,44,0,1,0,112,47,37,56.0
Koki Machida,jp JPN,DF,Union SG,Belgian Pro League,25,1997,23,22,"1,999",22.2,0,0,0,0,0,0,4,1,1.4,1.4,1.0,2.3,34,163,20,0.00,0.00,0.00,0.00,0.00,0.06,0.04,0.11,0.06,0.11,jp JPN,DF,Union SG,Belgian Pro League,25,1997,22.2,0,18,7,38.9,0.81,0.32,0.00,0.00,14.8,0,0,0,1.4,1.4,0.08,-1.4,-1.4,jp JPN,DF,Union SG,Belgian Pro League,25,1997,22.2,1081,1353,79.9,19395,9139,451,517,87.2,510,606,84.2,94,180,52.2,0,1.0,1.3,-1.0,12,105,6,3,163,jp JPN,DF,Union SG,Belgian Pro League,25,1997,22.2,1353,1173,174,20,1,3,11,153,0,0,0,0,1081,6,15,jp JPN,DF,Union SG,Belgian Pro League,25,1997,22.2,33,1.49,24,3,0,2,2,2,1,0.05,1,0,0,0,0,0,jp JPN,DF,Union SG,Belgian Pro League,25,1997,22.2,43,30,28,14,1,32,54,59.3,22,30,10,20,33,76,74,2,jp JPN,DF,Union SG,Belgian Pro League,25,1997,22.2,1575,88,552,860,176,26,1575,6,3,50.0,3,50.0,998,6170,3383,34,31,5,11,5,887,20,jp JPN,DF,Union SG,Belgian Pro League,25,1997,23,"1,999",87,74.0,22.2,22,89,20,1,45,1,2.10,47,22,+25,+1.13,+0.23,44.0,19.3,+24.7,+1.11,+0.26,jp JPN,DF,Union SG,Belgian Pro League,25,1997,22.2,4,1,1,22,10,2,11,33,30,0,1,0,134,61,32,65.6
Nicolas Madsen,dk DEN,MF,Westerlo,Belgian Pro League,23,2000,27,24,"2,111",23.5,12,0,12,4,8,8,4,0,8.3,1.9,4.2,6.1,37,144,107,0.51,0.00,0.51,0.17,0.17,0.35,0.18,0.53,0.08,0.26,dk DEN,MF,Westerlo,Belgian Pro League,23,2000,23.5,12,27,10,37.0,1.15,0.43,0.15,0.40,25.3,6,8,8,8.3,1.9,0.07,+3.7,+2.1,dk DEN,MF,Westerlo,Belgian Pro League,23,2000,23.5,869,1140,76.2,15842,5426,350,428,81.8,372,456,81.6,107,186,57.5,0,4.2,4.0,-4.2,57,82,39,9,144,dk DEN,MF,Westerlo,Belgian Pro League,23,2000,23.5,1140,979,155,64,2,17,109,25,66,26,31,0,869,6,20,dk DEN,MF,Westerlo,Belgian Pro League,23,2000,23.5,104,4.43,69,30,1,2,2,0,5,0.21,5,0,0,0,0,0,dk DEN,MF,Westerlo,Belgian Pro League,23,2000,23.5,30,19,8,16,6,12,29,41.4,17,31,11,20,13,43,21,1,dk DEN,MF,Westerlo,Belgian Pro League,23,2000,23.5,1325,52,211,628,501,32,1317,23,10,43.5,12,52.2,893,5585,2074,37,39,6,17,12,822,107,dk DEN,MF,Westerlo,Belgian Pro League,23,2000,27,"2,111",78,78.2,23.5,24,86,17,3,18,0,0.94,34,42,-8,-0.34,+0.27,33.8,37.2,-3.4,-0.14,+0.63,dk DEN,MF,Westerlo,Belgian Pro League,23,2000,23.5,4,0,0,13,29,0,109,13,19,0,0,1,143,15,25,37.5
Mathieu Maertens,be BEL,"FW,MF",OH Leuven,Belgian Pro League,28,1995,17,5,693,7.7,1,0,1,1,0,0,5,0,1.3,1.3,0.4,1.7,5,29,40,0.13,0.00,0.13,0.13,0.13,0.17,0.06,0.22,0.17,0.22,be BEL,"FW,MF",OH Leuven,Belgian Pro League,28,1995,7.7,1,16,4,25.0,2.08,0.52,0.06,0.25,19.9,0,0,0,1.3,1.3,0.08,-0.3,-0.3,be BEL,"FW,MF",OH Leuven,Belgian Pro League,28,1995,7.7,141,203,69.5,2336,785,60,86,69.8,65,81,80.2,9,19,47.4,0,0.4,0.3,-0.4,9,16,8,0,29,be BEL,"FW,MF",OH Leuven,Belgian Pro League,28,1995,7.7,203,188,13,2,0,1,7,9,0,0,0,0,141,2,12,be BEL,"FW,MF",OH Leuven,Belgian Pro League,28,1995,7.7,10,1.30,8,0,1,1,0,0,0,0.00,0,0,0,0,0,0,be BEL,"FW,MF",OH Leuven,Belgian Pro League,28,1995,7.7,6,1,1,4,1,3,9,33.3,6,7,0,7,2,8,3,0,be BEL,"FW,MF",OH Leuven,Belgian Pro League,28,1995,7.7,292,4,28,133,136,29,292,13,5,38.5,8,61.5,195,1030,272,5,5,2,27,4,188,40,be BEL,"FW,MF",OH Leuven,Belgian Pro League,28,1995,17,693,41,25.7,7.7,5,78,2,12,25,1,1.22,10,11,-1,-0.13,+0.41,11.1,9.5,+1.6,+0.21,+0.78,be BEL,"FW,MF",OH Leuven,Belgian Pro League,28,1995,7.7,5,0,0,17,11,2,7,2,1,0,0,0,28,21,13,61.8
Gary Magnée,be BEL,"DF,MF",Eupen,Belgian Pro League,23,1999,24,24,"1,958",21.8,2,4,6,1,1,1,3,0,2.3,1.5,3.8,5.3,38,81,97,0.09,0.18,0.28,0.05,0.23,0.11,0.17,0.28,0.07,0.24,be BEL,"DF,MF",Eupen,Belgian Pro League,23,1999,21.8,2,29,7,24.1,1.33,0.32,0.03,0.14,22.0,3,1,1,2.3,1.5,0.05,-0.3,-0.5,be BEL,"DF,MF",Eupen,Belgian Pro League,23,1999,21.8,657,955,68.8,11893,4991,288,344,83.7,263,367,71.7,85,196,43.4,4,3.8,3.7,+0.2,35,61,21,10,81,be BEL,"DF,MF",Eupen,Belgian Pro League,23,1999,21.8,955,709,243,28,4,4,136,136,79,31,30,0,657,3,23,be BEL,"DF,MF",Eupen,Belgian Pro League,23,1999,21.8,70,3.22,38,19,6,4,2,1,8,0.37,4,2,0,2,0,0,be BEL,"DF,MF",Eupen,Belgian Pro League,23,1999,21.8,55,31,25,21,9,29,57,50.9,28,41,13,28,24,79,45,0,be BEL,"DF,MF",Eupen,Belgian Pro League,23,1999,21.8,1263,84,350,520,414,31,1262,70,29,41.4,37,52.9,701,4498,2059,38,28,7,41,38,642,97,be BEL,"DF,MF",Eupen,Belgian Pro League,23,1999,24,"1,958",82,72.5,21.8,24,82,18,0,0,0,0.83,19,41,-22,-1.01,+0.44,20.3,43.1,-22.8,-1.05,-0.34,be BEL,"DF,MF",Eupen,Belgian Pro League,23,1999,21.8,3,0,0,14,17,1,136,24,31,0,0,0,116,12,22,35.3
Christ Makosso,cg CGO,DF,RWD Molenbeek,Belgian Pro League,19,2004,4,4,360,4.0,0,0,0,0,0,0,0,0,0.1,0.1,0.0,0.1,0,5,0,0.00,0.00,0.00,0.00,0.00,0.02,0.00,0.02,0.02,0.02,cg CGO,DF,RWD Molenbeek,Belgian Pro League,19,2004,4.0,0,2,0,0.0,0.50,0.00,0.00,0,12.8,0,0,0,0.1,0.1,0.05,-0.1,-0.1,cg CGO,DF,RWD Molenbeek,Belgian Pro League,19,2004,4.0,104,171,60.8,2846,1294,15,27,55.6,46,68,67.6,42,69,60.9,0,0.0,0.0,0.0,0,11,0,0,5,cg CGO,DF,RWD Molenbeek,Belgian Pro League,19,2004,4.0,171,162,6,6,0,2,1,0,0,0,0,0,104,3,1,cg CGO,DF,RWD Molenbeek,Belgian Pro League,19,2004,4.0,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0,cg CGO,DF,RWD Molenbeek,Belgian Pro League,19,2004,4.0,10,7,8,2,0,4,6,66.7,2,11,4,7,5,15,26,0,cg CGO,DF,RWD Molenbeek,Belgian Pro League,19,2004,4.0,238,51,152,84,3,3,238,2,2,100.0,0,0.0,121,597,242,0,0,0,3,1,99,0,cg CGO,DF,RWD Molenbeek,Belgian Pro League,19,2004,4,360,90,13.3,4.0,4,90,4,0,0,1,0.80,3,11,-8,-2.00,-0.92,4.9,8.4,-3.4,-0.86,+0.24,cg CGO,DF,RWD Molenbeek,Belgian Pro League,19,2004,4.0,0,0,0,2,4,1,1,5,7,0,0,0,27,10,11,47.6
Yonas Malede,il ISR,"FW,MF",Mechelen,Belgian Pro League,23,1999,13,0,321,3.6,0,3,3,0,0,0,1,0,0.6,0.6,1.0,1.6,15,13,39,0.00,0.84,0.84,0.00,0.84,0.15,0.29,0.44,0.15,0.44,il ISR,"FW,MF",Mechelen,Belgian Pro League,23,1999,3.6,0,5,2,40.0,1.40,0.56,0.00,0.00,19.6,0,0,0,0.6,0.6,0.11,-0.6,-0.6,il ISR,"FW,MF",Mechelen,Belgian Pro League,23,1999,3.6,80,105,76.2,1128,271,48,59,81.4,27,38,71.1,3,5,60.0,3,1.0,0.9,+2.0,4,5,8,1,13,il ISR,"FW,MF",Mechelen,Belgian Pro League,23,1999,3.6,105,99,6,2,0,1,14,3,0,0,0,0,80,0,3,il ISR,"FW,MF",Mechelen,Belgian Pro League,23,1999,3.6,15,4.19,10,0,3,1,1,0,4,1.12,3,0,0,1,0,0,il ISR,"FW,MF",Mechelen,Belgian Pro League,23,1999,3.6,4,2,0,3,1,2,5,40.0,3,2,0,2,2,6,1,0,il ISR,"FW,MF",Mechelen,Belgian Pro League,23,1999,3.6,154,5,14,49,95,17,154,27,11,40.7,16,59.3,121,914,365,15,5,7,10,9,121,39,il ISR,"FW,MF",Mechelen,Belgian Pro League,23,1999,13,321,25,11.9,3.6,0,0,0,13,25,2,1.69,9,6,+3,+0.84,+0.77,7.5,6.7,+0.8,+0.22,+0.26,il ISR,"FW,MF",Mechelen,Belgian Pro League,23,1999,3.6,1,0,0,4,10,2,14,2,2,1,0,0,7,3,6,33.3
Kristiyan Malinov,bg BUL,MF,Kortrijk,Belgian Pro League,29,1994,18,8,872,9.7,0,0,0,0,0,0,6,0,0.6,0.6,0.2,0.8,3,49,22,0.00,0.00,0.00,0.00,0.00,0.06,0.02,0.08,0.06,0.08,bg BUL,MF,Kortrijk,Belgian Pro League,29,1994,9.7,0,14,2,14.3,1.44,0.21,0.00,0.00,21.8,1,0,0,0.6,0.6,0.04,-0.6,-0.6,bg BUL,MF,Kortrijk,Belgian Pro League,29,1994,9.7,328,422,77.7,5565,2022,144,176,81.8,145,171,84.8,27,48,56.3,0,0.2,0.8,-0.2,3,27,6,0,49,bg BUL,MF,Kortrijk,Belgian Pro League,29,1994,9.7,422,407,13,9,1,0,2,3,1,0,0,0,328,2,11,bg BUL,MF,Kortrijk,Belgian Pro League,29,1994,9.7,16,1.65,10,1,1,3,1,0,0,0.00,0,0,0,0,0,0,bg BUL,MF,Kortrijk,Belgian Pro League,29,1994,9.7,27,11,19,8,0,18,37,48.6,19,17,5,12,18,45,27,0,bg BUL,MF,Kortrijk,Belgian Pro League,29,1994,9.7,559,42,165,290,110,14,559,8,5,62.5,1,12.5,356,1848,722,3,12,1,10,6,297,22,bg BUL,MF,Kortrijk,Belgian Pro League,29,1994,18,872,48,32.3,9.7,8,81,5,10,23,8,1.33,5,18,-13,-1.34,-0.26,8.4,18.0,-9.6,-0.99,-0.02,bg BUL,MF,Kortrijk,Belgian Pro League,29,1994,9.7,6,0,0,21,14,0,2,18,11,0,0,0,78,13,19,40.6
Mark Mampasi,ua UKR,DF,Kortrijk,Belgian Pro League,20,2003,21,19,"1,702",18.9,0,1,1,0,0,0,3,0,0.1,0.1,0.6,0.7,9,47,5,0.00,0.05,0.05,0.00,0.05,0.01,0.03,0.04,0.01,0.04,ua UKR,DF,Kortrijk,Belgian Pro League,20,2003,18.9,0,3,0,0.0,0.16,0.00,0.00,0,16.3,0,0,0,0.1,0.1,0.05,-0.1,-0.1,ua UKR,DF,Kortrijk,Belgian Pro League,20,2003,18.9,553,729,75.9,10426,4055,192,226,85.0,274,347,79.0,69,124,55.6,1,0.6,0.4,+0.4,4,51,2,1,47,ua UKR,DF,Kortrijk,Belgian Pro League,20,2003,18.9,729,691,35,20,0,5,1,15,0,0,0,0,553,3,8,ua UKR,DF,Kortrijk,Belgian Pro League,20,2003,18.9,13,0.69,11,2,0,0,0,0,1,0.05,1,0,0,0,0,0,ua UKR,DF,Kortrijk,Belgian Pro League,20,2003,18.9,25,17,18,6,1,11,18,61.1,7,39,26,13,33,58,114,0,ua UKR,DF,Kortrijk,Belgian Pro League,20,2003,18.9,969,153,476,446,53,8,969,3,2,66.7,0,0.0,538,3213,1381,9,15,1,4,4,478,5,ua UKR,DF,Kortrijk,Belgian Pro League,20,2003,21,"1,702",81,63.0,18.9,19,89,17,2,9,3,1.07,14,34,-20,-1.06,+0.30,14.4,36.0,-21.7,-1.15,-0.45,ua UKR,DF,Kortrijk,Belgian Pro League,20,2003,18.9,3,0,0,22,3,0,1,33,17,0,1,0,72,35,29,54.7
Damien Marcq,fr FRA,DF,Charleroi,Belgian Pro League,34,1988,18,17,"1,422",15.8,0,0,0,0,0,0,4,1,0.9,0.9,0.3,1.2,6,51,8,0.00,0.00,0.00,0.00,0.00,0.06,0.02,0.07,0.06,0.07,fr FRA,DF,Charleroi,Belgian Pro League,34,1988,15.8,0,6,1,16.7,0.38,0.06,0.00,0.00,14.5,0,0,0,0.9,0.9,0.15,-0.9,-0.9,fr FRA,DF,Charleroi,Belgian Pro League,34,1988,15.8,576,707,81.5,11360,4613,217,244,88.9,263,298,88.3,82,138,59.4,0,0.3,0.7,-0.3,5,42,3,1,51,fr FRA,DF,Charleroi,Belgian Pro League,34,1988,15.8,707,663,43,14,0,9,3,4,0,0,0,0,576,1,9,fr FRA,DF,Charleroi,Belgian Pro League,34,1988,15.8,12,0.76,11,0,0,0,1,0,1,0.06,1,0,0,0,0,0,fr FRA,DF,Charleroi,Belgian Pro League,34,1988,15.8,35,23,23,12,0,17,35,48.6,18,27,22,5,26,61,70,2,fr FRA,DF,Charleroi,Belgian Pro League,34,1988,15.8,916,168,445,439,41,14,916,12,12,100.0,0,0.0,552,2978,1437,6,8,0,14,12,451,8,fr FRA,DF,Charleroi,Belgian Pro League,34,1988,18,"1,422",79,52.7,15.8,17,81,12,1,45,5,0.94,14,22,-8,-0.51,+0.48,17.9,24.3,-6.4,-0.41,+0.06,fr FRA,DF,Charleroi,Belgian Pro League,34,1988,15.8,4,1,0,23,8,1,3,26,23,0,3,0,119,27,24,52.9
Théo Maréchal,nl NED,"MF,FW",Eupen,Belgian Pro League,18,2005,1,0,8,0.1,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,nl NED,"MF,FW",Eupen,Belgian Pro League,18,2005,0.1,0,0,0,0,0.00,0.00,0,0,0,0,0,0,0.0,0.0,0,0.0,0.0,nl NED,"MF,FW",Eupen,Belgian Pro League,18,2005,0.1,0,2,0.0,0,0,0,2,0.0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,nl NED,"MF,FW",Eupen,Belgian Pro League,18,2005,0.1,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,nl NED,"MF,FW",Eupen,Belgian Pro League,18,2005,0.1,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0,nl NED,"MF,FW",Eupen,Belgian Pro League,18,2005,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,nl NED,"MF,FW",Eupen,Belgian Pro League,18,2005,0.1,3,0,1,2,1,0,3,0,0,0,0,0,2,16,5,0,1,0,1,0,2,0,nl NED,"MF,FW",Eupen,Belgian Pro League,18,2005,1,8,8,0.3,0.1,0,0,0,1,8,2,0.50,0,0,0,0.00,+1.14,0.3,0.1,+0.3,+3.05,+4.01,nl NED,"MF,FW",Eupen,Belgian Pro League,18,2005,0.1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
