Player,stats_Nation,stats_Pos,stats_Squad,stats_Comp,stats_Age,stats_Born,stats_MP,stats_Starts,stats_Min,stats_90s,stats_Gls,stats_Ast,stats_G+A,stats_G-PK,stats_PK,stats_PKatt,stats_CrdY,stats_CrdR,stats_xG,stats_npxG,stats_xAG,stats_npxG+xAG,stats_PrgC,stats_PrgP,stats_PrgR,stats_Gls,stats_Ast,stats_G+A,stats_G-PK,stats_G+A-PK,stats_xG,stats_xAG,stats_xG+xAG,stats_npxG,stats_npxG+xAG,shooting_Nation,shooting_Pos,shooting_Squad,shooting_Comp,shooting_Age,shooting_Born,shooting_90s,shooting_Gls,shooting_Sh,shooting_SoT,shooting_SoT%,shooting_Sh/90,shooting_SoT/90,shooting_G/Sh,shooting_G/SoT,shooting_Dist,shooting_FK,shooting_PK,shooting_PKatt,shooting_xG,shooting_npxG,shooting_npxG/Sh,shooting_G-xG,shooting_np:G-xG,passing_Nation,passing_Pos,passing_Squad,passing_Comp,passing_Age,passing_Born,passing_90s,passing_Cmp,passing_Att,passing_Cmp%,passing_TotDist,passing_PrgDist,passing_Cmp,passing_Att,passing_Cmp%,passing_Cmp,passing_Att,passing_Cmp%,passing_Cmp,passing_Att,passing_Cmp%,passing_Ast,passing_xAG,passing_xA,passing_A-xAG,passing_KP,passing_1/3,passing_PPA,passing_CrsPA,passing_PrgP,passing_types_Nation,passing_types_Pos,passing_types_Squad,passing_types_Comp,passing_types_Age,passing_types_Born,passing_types_90s,passing_types_Att,passing_types_Live,passing_types_Dead,passing_types_FK,passing_types_TB,passing_types_Sw,passing_types_Crs,passing_types_TI,passing_types_CK,passing_types_In,passing_types_Out,passing_types_Str,passing_types_Cmp,passing_types_Off,passing_types_Blocks,gca_Nation,gca_Pos,gca_Squad,gca_Comp,gca_Age,gca_Born,gca_90s,gca_SCA,gca_SCA90,gca_PassLive,gca_PassDead,gca_TO,gca_Sh,gca_Fld,gca_Def,gca_GCA,gca_GCA90,gca_PassLive,gca_PassDead,gca_TO,gca_Sh,gca_Fld,gca_Def,defense_Nation,defense_Pos,defense_Squad,defense_Comp,defense_Age,defense_Born,defense_90s,defense_Tkl,defense_TklW,defense_Def 3rd,defense_Mid 3rd,defense_Att 3rd,defense_Tkl,defense_Att,defense_Tkl%,defense_Lost,defense_Blocks,defense_Sh,defense_Pass,defense_Int,defense_Tkl+Int,defense_Clr,defense_Err,possession_Nation,possession_Pos,possession_Squad,possession_Comp,possession_Age,possession_Born,possession_90s,possession_Touches,possession_Def Pen,possession_Def 3rd,possession_Mid 3rd,possession_Att 3rd,possession_Att Pen,possession_Live,possession_Att,possession_Succ,possession_Succ%,possession_Tkld,possession_Tkld%,possession_Carries,possession_TotDist,possession_PrgDist,possession_PrgC,possession_1/3,possession_CPA,possession_Mis,possession_Dis,possession_Rec,possession_PrgR,playingtime_Nation,playingtime_Pos,playingtime_Squad,playingtime_Comp,playingtime_Age,playingtime_Born,playingtime_MP,playingtime_Min,playingtime_Mn/MP,playingtime_Min%,playingtime_90s,playingtime_Starts,playingtime_Mn/Start,playingtime_Compl,playingtime_Subs,playingtime_Mn/Sub,playingtime_unSub,playingtime_PPM,playingtime_onG,playingtime_onGA,playingtime_+/-,playingtime_+/-90,playingtime_On-Off,playingtime_onxG,playingtime_onxGA,playingtime_xG+/-,playingtime_xG+/-90,playingtime_On-Off,misc_Nation,misc_Pos,misc_Squad,misc_Comp,misc_Age,misc_Born,misc_90s,misc_CrdY,misc_CrdR,misc_2CrdY,misc_Fls,misc_Fld,misc_Off,misc_Crs,misc_Int,misc_TklW,misc_PKwon,misc_PKcon,misc_OG,misc_Recov,misc_Won,misc_Lost,misc_Won%
Sandro Tonali,it ITA,MF,Newcastle Utd,Premier League,23,2000,8,5,438,4.9,1,0,1,1,0,0,2,0,0.7,0.7,0.6,1.3,11,19,21,0.21,0.00,0.21,0.21,0.21,0.13,0.13,0.26,0.13,0.26,it ITA,MF,Newcastle Utd,Premier League,23,2000,4.9,1,3,2,66.7,0.62,0.41,0.33,0.50,15.8,0,0,0,0.7,0.7,0.22,+0.3,+0.3,it ITA,MF,Newcastle Utd,Premier League,23,2000,4.9,241,280,86.1,3776,870,130,141,92.2,94,109,86.2,11,19,57.9,0,0.6,0.5,-0.6,7,16,4,2,19,it ITA,MF,Newcastle Utd,Premier League,23,2000,4.9,280,276,4,0,0,5,11,2,2,0,2,0,241,0,3,it ITA,MF,Newcastle Utd,Premier League,23,2000,4.9,12,2.47,10,1,0,0,1,0,3,0.62,2,0,0,0,1,0,it ITA,MF,Newcastle Utd,Premier League,23,2000,4.9,7,7,4,2,1,3,9,33.3,6,3,0,3,2,9,4,0,it ITA,MF,Newcastle Utd,Premier League,23,2000,4.9,307,5,60,179,70,8,307,6,3,50.0,2,33.3,191,965,409,11,4,1,4,2,257,21,it ITA,MF,Newcastle Utd,Premier League,23,2000,8,438,55,12.8,4.9,5,74,1,3,22,1,1.63,11,5,+6,+1.23,+0.72,10.1,6.3,+3.8,+0.78,+0.45,it ITA,MF,Newcastle Utd,Premier League,23,2000,4.9,2,0,0,9,6,0,11,2,7,0,0,0,20,1,0,100.0
Ivan Toney,eng ENG,FW,Brentford,Premier League,27,1996,17,16,"1,450",16.1,4,2,6,4,0,0,5,0,6.0,6.0,1.5,7.4,23,40,98,0.25,0.12,0.37,0.25,0.37,0.37,0.09,0.46,0.37,0.46,eng ENG,FW,Brentford,Premier League,27,1996,16.1,4,51,21,41.2,3.17,1.30,0.08,0.19,17.4,8,0,0,6.0,6.0,0.12,-2.0,-2.0,eng ENG,FW,Brentford,Premier League,27,1996,16.1,228,426,53.5,2972,1188,135,219,61.6,56,103,54.4,15,31,48.4,2,1.5,1.4,+0.5,12,20,18,5,40,eng ENG,FW,Brentford,Premier League,27,1996,16.1,426,395,23,8,5,0,22,8,2,0,0,0,228,8,22,eng ENG,FW,Brentford,Premier League,27,1996,16.1,39,2.42,22,5,4,4,4,0,6,0.37,4,0,1,1,0,0,eng ENG,FW,Brentford,Premier League,27,1996,16.1,15,5,2,7,6,6,14,42.9,8,5,1,4,10,25,18,0,eng ENG,FW,Brentford,Premier League,27,1996,16.1,620,20,74,281,273,67,620,23,10,43.5,10,43.5,358,1633,809,23,17,13,59,17,465,98,eng ENG,FW,Brentford,Premier League,27,1996,17,"1,450",85,42.4,16.1,16,90,16,1,10,1,0.82,20,30,-10,-0.62,-0.67,19.9,28.1,-8.2,-0.51,-0.98,eng ENG,FW,Brentford,Premier League,27,1996,16.1,5,0,0,24,29,7,22,10,5,0,0,0,56,54,61,47.0
Pau Torres,es ESP,DF,Aston Villa,Premier League,26,1997,29,27,"2,464",27.4,2,0,2,2,0,0,1,0,1.0,1.0,0.4,1.4,42,128,16,0.07,0.00,0.07,0.07,0.07,0.04,0.02,0.05,0.04,0.05,es ESP,DF,Aston Villa,Premier League,26,1997,27.4,2,12,5,41.7,0.44,0.18,0.17,0.40,15.4,0,0,0,1.0,1.0,0.08,+1.0,+1.0,es ESP,DF,Aston Villa,Premier League,26,1997,27.4,1562,1788,87.4,29096,9616,524,566,92.6,887,952,93.2,126,226,55.8,0,0.4,0.7,-0.4,8,141,12,1,128,es ESP,DF,Aston Villa,Premier League,26,1997,27.4,1788,1663,120,79,1,26,8,5,0,0,0,0,1562,5,9,es ESP,DF,Aston Villa,Premier League,26,1997,27.4,23,0.84,22,1,0,0,0,0,1,0.04,1,0,0,0,0,0,es ESP,DF,Aston Villa,Premier League,26,1997,27.4,29,18,17,11,1,14,30,46.7,16,28,12,16,14,43,75,0,es ESP,DF,Aston Villa,Premier League,26,1997,27.4,1985,281,989,873,141,22,1985,28,17,60.7,9,32.1,1398,9039,5917,42,42,0,9,13,1456,16,es ESP,DF,Aston Villa,Premier League,26,1997,29,"2,464",85,72.0,27.4,27,88,25,2,45,5,2.07,57,37,+20,+0.73,+1.20,46.4,39.9,+6.5,+0.24,+0.53,es ESP,DF,Aston Villa,Premier League,26,1997,27.4,1,0,0,18,10,2,8,14,18,0,0,0,127,23,22,51.1
Andros Townsend,eng ENG,"MF,FW",Luton Town,Premier League,32,1991,27,14,"1,210",13.4,1,3,4,1,0,0,1,0,1.2,1.2,1.3,2.5,47,35,71,0.07,0.22,0.30,0.07,0.30,0.09,0.10,0.19,0.09,0.19,eng ENG,"MF,FW",Luton Town,Premier League,32,1991,13.4,1,20,7,35.0,1.49,0.52,0.05,0.14,23.7,2,0,0,1.2,1.2,0.06,-0.2,-0.2,eng ENG,"MF,FW",Luton Town,Premier League,32,1991,13.4,304,432,70.4,5162,1225,148,173,85.5,111,147,75.5,32,74,43.2,3,1.3,1.8,+1.7,18,23,16,12,35,eng ENG,"MF,FW",Luton Town,Premier League,32,1991,13.4,432,402,28,4,1,10,74,7,8,7,0,0,304,2,22,eng ENG,"MF,FW",Luton Town,Premier League,32,1991,13.4,36,2.68,24,5,3,3,1,0,6,0.45,4,0,1,1,0,0,eng ENG,"MF,FW",Luton Town,Premier League,32,1991,13.4,21,13,11,2,8,13,27,48.1,14,12,0,12,5,26,10,0,eng ENG,"MF,FW",Luton Town,Premier League,32,1991,13.4,582,21,89,223,280,21,582,34,16,47.1,14,41.2,347,2425,1099,47,31,7,35,26,366,71,eng ENG,"MF,FW",Luton Town,Premier League,32,1991,27,"1,210",45,35.4,13.4,14,67,1,13,21,3,0.78,16,27,-11,-0.82,+0.08,11.0,25.4,-14.4,-1.07,-0.21,eng ENG,"MF,FW",Luton Town,Premier League,32,1991,13.4,1,0,0,13,12,2,74,5,13,0,0,0,68,0,10,0.0
James Trafford,eng ENG,GK,Burnley,Premier League,20,2002,28,28,"2,520",28.0,0,0,0,0,0,0,2,0,0.0,0.0,0.0,0.0,0,6,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,eng ENG,GK,Burnley,Premier League,20,2002,28.0,0,0,0,0,0.00,0.00,0,0,0,0,0,0,0.0,0.0,0,0.0,0.0,eng ENG,GK,Burnley,Premier League,20,2002,28.0,1009,1541,65.5,23601,16311,318,323,98.5,451,464,97.2,235,735,32.0,0,0.0,0.1,0.0,0,24,1,0,6,eng ENG,GK,Burnley,Premier League,20,2002,28.0,1541,1203,327,129,1,5,0,0,0,0,0,0,1009,11,5,eng ENG,GK,Burnley,Premier League,20,2002,28.0,7,0.25,3,4,0,0,0,0,1,0.04,0,1,0,0,0,0,eng ENG,GK,Burnley,Premier League,20,2002,28.0,2,1,2,0,0,2,2,100.0,0,0,0,0,1,3,18,1,eng ENG,GK,Burnley,Premier League,20,2002,28.0,1631,1036,1559,72,0,0,1631,2,2,100.0,0,0.0,1009,4620,2156,0,0,0,1,0,932,0,eng ENG,GK,Burnley,Premier League,20,2002,28,"2,520",90,73.7,28.0,28,90,28,0,0,8,0.50,27,62,-35,-1.25,-1.05,25.6,49.4,-23.8,-0.85,-0.26,eng ENG,GK,Burnley,Premier League,20,2002,28.0,2,0,0,0,5,0,0,1,1,0,0,0,40,14,3,82.4
Adama Traoré,es ESP,"FW,MF",Fulham,Premier League,27,1996,17,1,377,4.2,2,3,5,2,0,0,2,0,1.5,1.5,0.7,2.2,29,16,48,0.48,0.72,1.19,0.48,1.19,0.36,0.17,0.53,0.36,0.53,es ESP,"FW,MF",Fulham,Premier League,27,1996,4.2,2,11,7,63.6,2.63,1.67,0.18,0.29,16.0,0,0,0,1.5,1.5,0.14,+0.5,+0.5,es ESP,"FW,MF",Fulham,Premier League,27,1996,4.2,97,139,69.8,1487,457,52,62,83.9,38,52,73.1,5,12,41.7,3,0.7,0.9,+2.3,7,3,9,4,16,es ESP,"FW,MF",Fulham,Premier League,27,1996,4.2,139,137,2,0,0,1,26,2,0,0,0,0,97,0,7,es ESP,"FW,MF",Fulham,Premier League,27,1996,4.2,14,3.34,12,0,1,1,0,0,5,1.19,4,0,1,0,0,0,es ESP,"FW,MF",Fulham,Premier League,27,1996,4.2,4,3,1,2,1,3,6,50.0,3,2,0,2,1,5,2,0,es ESP,"FW,MF",Fulham,Premier League,27,1996,4.2,194,4,28,51,118,24,194,17,9,52.9,6,35.3,134,1227,676,29,13,13,13,9,154,48,es ESP,"FW,MF",Fulham,Premier League,27,1996,17,377,22,11.0,4.2,1,78,0,16,19,2,1.06,11,13,-2,-0.48,-0.36,6.8,11.9,-5.1,-1.21,-1.00,es ESP,"FW,MF",Fulham,Premier League,27,1996,4.2,2,0,0,5,4,0,26,1,3,0,0,0,13,9,6,60.0
Bénie Traoré,ci CIV,"FW,MF",Sheffield Utd,Premier League,20,2002,8,3,387,4.3,0,0,0,0,0,0,0,0,0.3,0.3,0.5,0.8,7,9,14,0.00,0.00,0.00,0.00,0.00,0.06,0.13,0.19,0.06,0.19,ci CIV,"FW,MF",Sheffield Utd,Premier League,20,2002,4.3,0,1,1,100.0,0.23,0.23,0.00,0.00,15.3,0,0,0,0.3,0.3,0.27,-0.3,-0.3,ci CIV,"FW,MF",Sheffield Utd,Premier League,20,2002,4.3,55,71,77.5,775,185,34,38,89.5,19,23,82.6,1,1,100.0,0,0.5,0.5,-0.5,4,2,7,1,9,ci CIV,"FW,MF",Sheffield Utd,Premier League,20,2002,4.3,71,65,5,0,2,0,3,0,0,0,0,0,55,1,4,ci CIV,"FW,MF",Sheffield Utd,Premier League,20,2002,4.3,6,1.40,6,0,0,0,0,0,1,0.23,1,0,0,0,0,0,ci CIV,"FW,MF",Sheffield Utd,Premier League,20,2002,4.3,4,2,1,2,1,0,4,0.0,4,4,1,3,1,5,1,0,ci CIV,"FW,MF",Sheffield Utd,Premier League,20,2002,4.3,112,2,19,49,48,9,112,22,5,22.7,15,68.2,72,462,174,7,5,3,10,7,69,14,ci CIV,"FW,MF",Sheffield Utd,Premier League,20,2002,8,387,48,11.3,4.3,3,86,1,5,26,11,0.13,2,13,-11,-2.56,-0.84,3.1,11.5,-8.4,-1.96,-1.08,ci CIV,"FW,MF",Sheffield Utd,Premier League,20,2002,4.3,0,0,0,10,4,1,3,1,2,0,0,0,22,2,18,10.0
Bertrand Traoré,bf BFA,"DF,FW",Aston Villa,Premier League,27,1995,2,0,11,0.1,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,bf BFA,"DF,FW",Aston Villa,Premier League,27,1995,0.1,0,0,0,0,0.00,0.00,0,0,0,0,0,0,0.0,0.0,0,0.0,0.0,bf BFA,"DF,FW",Aston Villa,Premier League,27,1995,0.1,2,3,66.7,15,0,1,1,100.0,0,0,0,0,1,0.0,0,0.0,0.0,0.0,0,0,0,0,0,bf BFA,"DF,FW",Aston Villa,Premier League,27,1995,0.1,3,3,0,0,0,0,0,0,0,0,0,0,2,0,0,bf BFA,"DF,FW",Aston Villa,Premier League,27,1995,0.1,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0,bf BFA,"DF,FW",Aston Villa,Premier League,27,1995,0.1,1,1,1,0,0,0,0,0,0,0,0,0,0,1,1,0,bf BFA,"DF,FW",Aston Villa,Premier League,27,1995,0.1,7,0,5,2,0,0,7,1,0,0.0,1,100.0,4,54,0,0,0,0,1,1,4,0,bf BFA,"DF,FW",Aston Villa,Premier League,27,1995,2,11,6,0.3,0.1,0,0,0,2,6,6,3.00,0,0,0,0.00,-0.40,0.0,0.7,-0.7,-5.80,-5.91,bf BFA,"DF,FW",Aston Villa,Premier League,27,1995,0.1,0,0,0,0,0,0,0,0,1,0,0,0,2,0,0,0
Boubacar Traoré,ml MLI,MF,Wolves,Premier League,21,2001,24,7,819,9.1,0,0,0,0,0,0,4,0,0.3,0.3,0.4,0.7,9,29,15,0.00,0.00,0.00,0.00,0.00,0.03,0.04,0.07,0.03,0.07,ml MLI,MF,Wolves,Premier League,21,2001,9.1,0,11,1,9.1,1.21,0.11,0.00,0.00,27.9,0,0,0,0.3,0.3,0.03,-0.3,-0.3,ml MLI,MF,Wolves,Premier League,21,2001,9.1,383,455,84.2,5849,1360,207,234,88.5,138,158,87.3,23,34,67.6,0,0.4,0.3,-0.4,6,34,7,3,29,ml MLI,MF,Wolves,Premier League,21,2001,9.1,455,444,10,4,0,2,6,5,0,0,0,0,383,1,7,ml MLI,MF,Wolves,Premier League,21,2001,9.1,13,1.43,12,0,1,0,0,0,2,0.22,2,0,0,0,0,0,ml MLI,MF,Wolves,Premier League,21,2001,9.1,35,23,16,17,2,9,21,42.9,12,12,2,10,5,40,7,0,ml MLI,MF,Wolves,Premier League,21,2001,9.1,556,17,128,346,89,3,556,15,10,66.7,4,26.7,283,1417,567,9,14,1,13,17,363,15,ml MLI,MF,Wolves,Premier League,21,2001,24,819,34,23.9,9.1,7,78,5,17,16,9,1.00,9,23,-14,-1.54,-1.50,9.3,18.7,-9.5,-1.04,-0.64,ml MLI,MF,Wolves,Premier League,21,2001,9.1,4,0,0,23,4,1,6,5,23,0,0,0,62,6,16,27.3
Mark Travers,ie IRL,GK,Bournemouth,Premier League,24,1999,4,4,360,4.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,ie IRL,GK,Bournemouth,Premier League,24,1999,4.0,0,0,0,0,0.00,0.00,0,0,0,0,0,0,0.0,0.0,0,0.0,0.0,ie IRL,GK,Bournemouth,Premier League,24,1999,4.0,67,118,56.8,2248,1616,10,10,100.0,31,31,100.0,26,77,33.8,0,0.0,0.0,0.0,0,5,0,0,0,ie IRL,GK,Bournemouth,Premier League,24,1999,4.0,118,76,42,16,0,0,0,0,0,0,0,0,67,0,0,ie IRL,GK,Bournemouth,Premier League,24,1999,4.0,2,0.50,1,1,0,0,0,0,0,0.00,0,0,0,0,0,0,ie IRL,GK,Bournemouth,Premier League,24,1999,4.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,ie IRL,GK,Bournemouth,Premier League,24,1999,4.0,131,111,131,0,0,0,131,0,0,0,0,0,70,405,180,0,0,0,0,0,52,0,ie IRL,GK,Bournemouth,Premier League,24,1999,4,360,90,10.5,4.0,4,90,4,0,0,25,1.50,5,5,0,0.00,+0.38,5.0,5.9,-0.9,-0.23,-0.19,ie IRL,GK,Bournemouth,Premier League,24,1999,4.0,0,0,0,1,1,0,0,0,0,0,1,0,1,2,0,100.0
Mike Trésor,be BEL,"FW,MF",Burnley,Premier League,24,1999,16,3,420,4.7,0,0,0,0,0,0,0,0,0.5,0.5,0.4,0.9,15,10,31,0.00,0.00,0.00,0.00,0.00,0.10,0.08,0.18,0.10,0.18,be BEL,"FW,MF",Burnley,Premier League,24,1999,4.7,0,5,0,0.0,1.07,0.00,0.00,0,19.7,1,0,0,0.5,0.5,0.09,-0.5,-0.5,be BEL,"FW,MF",Burnley,Premier League,24,1999,4.7,120,180,66.7,1614,462,73,86,84.9,32,52,61.5,4,19,21.1,0,0.4,0.5,-0.4,7,6,2,0,10,be BEL,"FW,MF",Burnley,Premier League,24,1999,4.7,180,156,24,3,0,0,32,2,19,5,11,0,120,0,9,be BEL,"FW,MF",Burnley,Premier League,24,1999,4.7,10,2.14,4,5,1,0,0,0,0,0.00,0,0,0,0,0,0,be BEL,"FW,MF",Burnley,Premier League,24,1999,4.7,10,6,9,1,0,8,18,44.4,10,5,0,5,1,11,1,0,be BEL,"FW,MF",Burnley,Premier League,24,1999,4.7,238,7,48,76,121,6,238,22,11,50.0,11,50.0,136,777,437,15,7,3,9,6,149,31,be BEL,"FW,MF",Burnley,Premier League,24,1999,16,420,26,12.3,4.7,3,62,0,13,18,9,0.63,4,10,-6,-1.29,-0.36,3.6,10.0,-6.4,-1.37,-0.67,be BEL,"FW,MF",Burnley,Premier League,24,1999,4.7,0,0,0,0,3,2,32,1,6,0,0,0,28,1,9,10.0
Kieran Trippier,eng ENG,DF,Newcastle Utd,Premier League,32,1990,28,26,"2,236",24.8,1,10,11,1,0,0,5,0,0.7,0.7,7.5,8.2,34,157,128,0.04,0.40,0.44,0.04,0.44,0.03,0.30,0.33,0.03,0.33,eng ENG,DF,Newcastle Utd,Premier League,32,1990,24.8,1,8,2,25.0,0.32,0.08,0.13,0.50,23.8,4,0,0,0.7,0.7,0.08,+0.3,+0.3,eng ENG,DF,Newcastle Utd,Premier League,32,1990,24.8,1624,2130,76.2,29797,10999,693,783,88.5,728,874,83.3,187,382,49.0,10,7.5,7.1,+2.5,65,111,52,19,157,eng ENG,DF,Newcastle Utd,Premier League,32,1990,24.8,2130,1705,418,109,1,12,212,197,112,42,38,8,1624,7,42,eng ENG,DF,Newcastle Utd,Premier League,32,1990,24.8,101,4.07,68,28,1,0,2,2,11,0.44,7,3,0,0,0,1,eng ENG,DF,Newcastle Utd,Premier League,32,1990,24.8,57,27,30,16,11,37,77,48.1,40,41,8,33,24,81,57,3,eng ENG,DF,Newcastle Utd,Premier League,32,1990,24.8,2344,96,732,969,665,36,2344,22,16,72.7,6,27.3,1078,4247,2049,34,37,5,20,9,1411,128,eng ENG,DF,Newcastle Utd,Premier League,32,1990,28,"2,236",80,65.4,24.8,26,86,21,2,6,0,1.46,49,43,+6,+0.24,-1.05,45.1,39.5,+5.6,+0.23,-0.46,eng ENG,DF,Newcastle Utd,Premier League,32,1990,24.8,5,0,0,27,21,3,212,24,27,0,0,0,162,31,17,64.6
Leandro Trossard,be BEL,"FW,MF",Arsenal,Premier League,28,1994,34,18,"1,649",18.3,12,1,13,12,0,0,2,0,7.9,7.9,2.8,10.7,66,76,155,0.65,0.05,0.71,0.65,0.71,0.43,0.15,0.58,0.43,0.58,be BEL,"FW,MF",Arsenal,Premier League,28,1994,18.3,12,60,22,36.7,3.27,1.20,0.20,0.55,16.1,0,0,0,7.9,7.9,0.13,+4.1,+4.1,be BEL,"FW,MF",Arsenal,Premier League,28,1994,18.3,494,673,73.4,7666,1927,271,315,86.0,181,241,75.1,31,60,51.7,1,2.8,3.2,-1.8,24,28,29,4,76,be BEL,"FW,MF",Arsenal,Premier League,28,1994,18.3,673,625,46,6,8,2,57,8,24,22,0,0,494,2,30,be BEL,"FW,MF",Arsenal,Premier League,28,1994,18.3,65,3.55,46,3,7,5,4,0,6,0.33,1,1,2,0,2,0,be BEL,"FW,MF",Arsenal,Premier League,28,1994,18.3,27,16,8,9,10,9,25,36.0,16,27,1,26,8,35,6,0,be BEL,"FW,MF",Arsenal,Premier League,28,1994,18.3,912,15,105,318,502,121,912,47,25,53.2,16,34.0,591,3651,1732,66,43,27,47,39,650,155,be BEL,"FW,MF",Arsenal,Premier League,28,1994,34,"1,649",49,48.2,18.3,18,72,3,16,22,3,2.32,45,10,+35,+1.91,+0.54,37.3,13.6,+23.7,+1.30,+0.05,be BEL,"FW,MF",Arsenal,Premier League,28,1994,18.3,2,0,0,15,20,9,57,8,16,1,0,0,88,5,10,33.3
Auston Trusty,us USA,DF,Sheffield Utd,Premier League,24,1998,32,28,"2,572",28.6,0,0,0,0,0,0,4,0,0.4,0.4,1.1,1.5,10,40,15,0.00,0.00,0.00,0.00,0.00,0.01,0.04,0.05,0.01,0.05,us USA,DF,Sheffield Utd,Premier League,24,1998,28.6,0,8,2,25.0,0.28,0.07,0.00,0.00,13.0,0,0,0,0.4,0.4,0.05,-0.4,-0.4,us USA,DF,Sheffield Utd,Premier League,24,1998,28.6,701,920,76.2,12342,4628,281,330,85.2,355,443,80.1,50,106,47.2,0,1.1,0.8,-1.1,8,24,4,2,40,us USA,DF,Sheffield Utd,Premier League,24,1998,28.6,920,842,76,7,0,0,5,68,0,0,0,0,701,2,11,us USA,DF,Sheffield Utd,Premier League,24,1998,28.6,16,0.56,11,2,1,0,0,2,0,0.00,0,0,0,0,0,0,us USA,DF,Sheffield Utd,Premier League,24,1998,28.6,47,30,31,13,3,21,43,48.8,22,41,22,19,35,82,153,3,us USA,DF,Sheffield Utd,Premier League,24,1998,28.6,1264,231,712,452,105,27,1264,12,6,50.0,5,41.7,509,1993,797,10,7,2,17,4,583,15,us USA,DF,Sheffield Utd,Premier League,24,1998,32,"2,572",80,75.2,28.6,28,89,24,4,21,6,0.38,22,81,-59,-2.06,-1.00,27.3,53.9,-26.7,-0.93,+0.31,us USA,DF,Sheffield Utd,Premier League,24,1998,28.6,4,0,0,23,13,3,5,35,30,0,1,0,89,61,49,55.5
Kostas Tsimikas,gr GRE,DF,Liverpool,Premier League,27,1996,13,8,679,7.5,0,3,3,0,0,0,0,0,0.1,0.1,1.0,1.1,24,31,73,0.00,0.40,0.40,0.00,0.40,0.01,0.14,0.15,0.01,0.15,gr GRE,DF,Liverpool,Premier League,27,1996,7.5,0,3,0,0.0,0.40,0.00,0.00,0,23.8,0,0,0,0.1,0.1,0.03,-0.1,-0.1,gr GRE,DF,Liverpool,Premier League,27,1996,7.5,383,500,76.6,6585,1715,185,206,89.8,145,183,79.2,42,85,49.4,3,1.0,1.3,+2.0,16,16,7,4,31,gr GRE,DF,Liverpool,Premier League,27,1996,7.5,500,389,110,14,0,1,72,67,29,7,22,0,383,1,10,gr GRE,DF,Liverpool,Premier League,27,1996,7.5,32,4.24,20,9,0,0,2,1,2,0.27,2,0,0,0,0,0,gr GRE,DF,Liverpool,Premier League,27,1996,7.5,19,13,9,6,4,9,15,60.0,6,9,1,8,6,25,10,0,gr GRE,DF,Liverpool,Premier League,27,1996,7.5,573,17,119,235,225,17,573,15,4,26.7,10,66.7,310,1689,861,24,20,3,9,4,338,73,gr GRE,DF,Liverpool,Premier League,27,1996,13,679,52,19.9,7.5,8,79,6,5,9,17,2.15,16,7,+9,+1.19,+0.01,14.3,8.4,+5.8,+0.77,-0.41,gr GRE,DF,Liverpool,Premier League,27,1996,7.5,0,0,0,11,7,1,72,6,13,0,0,0,43,3,13,18.8
Matt Turner,us USA,GK,Nott'ham Forest,Premier League,29,1994,17,17,"1,530",17.0,0,0,0,0,0,0,2,0,0.0,0.0,0.0,0.0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,us USA,GK,Nott'ham Forest,Premier League,29,1994,17.0,0,0,0,0,0.00,0.00,0,0,0,0,0,0,0.0,0.0,0,0.0,0.0,us USA,GK,Nott'ham Forest,Premier League,29,1994,17.0,398,578,68.9,12363,9869,87,87,100.0,147,151,97.4,162,330,49.1,0,0.0,0.0,0.0,0,10,0,0,0,us USA,GK,Nott'ham Forest,Premier League,29,1994,17.0,578,373,199,63,0,0,0,0,0,0,0,0,398,6,2,us USA,GK,Nott'ham Forest,Premier League,29,1994,17.0,4,0.24,4,0,0,0,0,0,0,0.00,0,0,0,0,0,0,us USA,GK,Nott'ham Forest,Premier League,29,1994,17.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,4,us USA,GK,Nott'ham Forest,Premier League,29,1994,17.0,616,489,611,6,0,0,616,0,0,0,0,0,319,1984,1372,0,0,0,1,0,230,0,us USA,GK,Nott'ham Forest,Premier League,29,1994,17,"1,530",90,44.7,17.0,17,90,17,0,0,20,1.11,24,29,-5,-0.29,+0.32,20.5,25.5,-4.9,-0.29,-0.37,us USA,GK,Nott'ham Forest,Premier League,29,1994,17.0,2,0,0,0,3,0,0,0,0,0,0,0,11,4,0,100.0
