Player,stats_Nation,stats_Pos,stats_Squad,stats_Comp,stats_Age,stats_Born,stats_MP,stats_Starts,stats_Min,stats_90s,stats_Gls,stats_Ast,stats_G+A,stats_G-PK,stats_PK,stats_PKatt,stats_CrdY,stats_CrdR,stats_Gls,stats_Ast,stats_G+A,stats_G-PK,stats_G+A-PK,shooting_Nation,shooting_Pos,shooting_Squad,shooting_Comp,shooting_Age,shooting_Born,shooting_90s,shooting_Gls,shooting_Sh,shooting_SoT,shooting_SoT%,shooting_Sh/90,shooting_SoT/90,shooting_G/Sh,shooting_G/SoT,shooting_Dist,shooting_PK,shooting_PKatt,passing_Nation,passing_Pos,passing_Squad,passing_Comp,passing_Age,passing_Born,passing_90s,passing_Cmp,passing_Att,passing_Cmp%,passing_TotDist,passing_PrgDist,passing_Cmp,passing_Att,passing_Cmp%,passing_Cmp,passing_Att,passing_Cmp%,passing_Cmp,passing_Att,passing_Cmp%,passing_Ast,passing_A-xAG,passing_KP,passing_1/3,passing_PPA,passing_CrsPA,passing_types_Nation,passing_types_Pos,passing_types_Squad,passing_types_Comp,passing_types_Age,passing_types_Born,passing_types_90s,passing_types_Att,passing_types_Live,passing_types_Dead,passing_types_FK,passing_types_TB,passing_types_Sw,passing_types_Crs,passing_types_TI,passing_types_CK,passing_types_In,passing_types_Out,passing_types_Str,passing_types_Cmp,passing_types_Off,passing_types_Blocks,gca_Nation,gca_Pos,gca_Squad,gca_Comp,gca_Age,gca_Born,gca_90s,gca_SCA,gca_SCA90,gca_PassLive,gca_PassDead,gca_TO,gca_Sh,gca_Fld,gca_Def,gca_GCA,gca_GCA90,gca_PassLive,gca_PassDead,gca_TO,gca_Sh,gca_Fld,gca_Def,defense_Nation,defense_Pos,defense_Squad,defense_Comp,defense_Age,defense_Born,defense_90s,defense_Tkl,defense_TklW,defense_Def 3rd,defense_Mid 3rd,defense_Att 3rd,defense_Tkl,defense_Att,defense_Tkl%,defense_Lost,defense_Blocks,defense_Sh,defense_Pass,defense_Int,defense_Tkl+Int,defense_Clr,defense_Err,possession_Nation,possession_Pos,possession_Squad,possession_Comp,possession_Age,possession_Born,possession_90s,possession_Touches,possession_Def Pen,possession_Def 3rd,possession_Mid 3rd,possession_Att 3rd,possession_Att Pen,possession_Live,possession_Att,possession_Succ,possession_Succ%,possession_Tkld,possession_Tkld%,possession_Carries,possession_TotDist,possession_PrgDist,possession_1/3,possession_CPA,possession_Mis,possession_Dis,possession_Rec,playingtime_Nation,playingtime_Pos,playingtime_Squad,playingtime_Comp,playingtime_Age,playingtime_Born,playingtime_MP,playingtime_Min,playingtime_Mn/MP,playingtime_Min%,playingtime_90s,playingtime_Starts,playingtime_Mn/Start,playingtime_Compl,playingtime_Subs,playingtime_Mn/Sub,playingtime_unSub,playingtime_PPM,playingtime_onG,playingtime_onGA,playingtime_+/-,playingtime_+/-90,playingtime_On-Off,misc_Nation,misc_Pos,misc_Squad,misc_Comp,misc_Age,misc_Born,misc_90s,misc_CrdY,misc_CrdR,misc_2CrdY,misc_Fls,misc_Fld,misc_Off,misc_Crs,misc_Int,misc_TklW,misc_PKwon,misc_PKcon,misc_OG
Claudio González,cl CHI,GK,Everton,Primera Division Chile,32,1990,1,1,90,1.0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,cl CHI,GK,Everton,Primera Division Chile,32,1990,1.0,0,0,0,0,0.00,0.00,0,0,0.0,0,0,cl CHI,GK,Everton,Primera Division Chile,32,1990,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,cl CHI,GK,Everton,Primera Division Chile,32,1990,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,cl CHI,GK,Everton,Primera Division Chile,32,1990,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,cl CHI,GK,Everton,Primera Division Chile,32,1990,1.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,cl CHI,GK,Everton,Primera Division Chile,32,1990,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,cl CHI,GK,Everton,Primera Division Chile,32,1990,1,90,90,3.3,1.0,1,90,1,0,0,27,3.00,2,0,+2,+2.00,+1.97,cl CHI,GK,Everton,Primera Division Chile,32,1990,1.0,0,0,0,0,0,0,0,0,0,0.0,0.0,0
Daniel González,cl CHI,"DF,MF",Univ Católica,Primera Division Chile,20,2002,18,9,886,9.8,0,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,cl CHI,"DF,MF",Univ Católica,Primera Division Chile,20,2002,9.8,0,3,1,33.3,0.30,0.10,0.00,0.00,0.0,0,0,cl CHI,"DF,MF",Univ Católica,Primera Division Chile,20,2002,9.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,cl CHI,"DF,MF",Univ Católica,Primera Division Chile,20,2002,9.8,0.0,0.0,0.0,0.0,0.0,0.0,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,cl CHI,"DF,MF",Univ Católica,Primera Division Chile,20,2002,9.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,cl CHI,"DF,MF",Univ Católica,Primera Division Chile,20,2002,9.8,0.0,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10,0.0,0.0,0.0,cl CHI,"DF,MF",Univ Católica,Primera Division Chile,20,2002,9.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,cl CHI,"DF,MF",Univ Católica,Primera Division Chile,20,2002,18,886,49,32.8,9.8,9,82,6,9,17,11,1.44,17,15,+2,+0.20,+0.05,cl CHI,"DF,MF",Univ Católica,Primera Division Chile,20,2002,9.8,1,0,0,12,6,0,3,10,8,0.0,0.0,0
Ramiro González Hernández,ar ARG,DF,Colo-Colo,Primera Division Chile,32,1990,22,20,"1,799",20.0,0,0,0,0,0,0,5,0,0.00,0.00,0.00,0.00,0.00,ar ARG,DF,Colo-Colo,Primera Division Chile,32,1990,20.0,0,16,1,6.3,0.80,0.05,0.00,0.00,0.0,0,0,ar ARG,DF,Colo-Colo,Primera Division Chile,32,1990,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,ar ARG,DF,Colo-Colo,Primera Division Chile,32,1990,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,ar ARG,DF,Colo-Colo,Primera Division Chile,32,1990,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,ar ARG,DF,Colo-Colo,Primera Division Chile,32,1990,20.0,0.0,17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28,0.0,0.0,0.0,ar ARG,DF,Colo-Colo,Primera Division Chile,32,1990,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,ar ARG,DF,Colo-Colo,Primera Division Chile,32,1990,22,"1,799",82,66.6,20.0,20,88,17,2,16,5,1.95,30,21,+9,+0.45,-0.25,ar ARG,DF,Colo-Colo,Primera Division Chile,32,1990,20.0,5,0,0,31,7,1,0,28,17,0.0,0.0,0
Joaquin Gonzalez,cl CHI,"DF,MF",Curico Unido,Primera Division Chile,21,2001,12,7,590,6.6,0,1,1,0,0,0,1,1,0.00,0.15,0.15,0.00,0.15,cl CHI,"DF,MF",Curico Unido,Primera Division Chile,21,2001,6.6,0,1,0,0.0,0.15,0.00,0.00,0,0.0,0,0,cl CHI,"DF,MF",Curico Unido,Primera Division Chile,21,2001,6.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,cl CHI,"DF,MF",Curico Unido,Primera Division Chile,21,2001,6.6,0.0,0.0,0.0,0.0,0.0,0.0,14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,cl CHI,"DF,MF",Curico Unido,Primera Division Chile,21,2001,6.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,cl CHI,"DF,MF",Curico Unido,Primera Division Chile,21,2001,6.6,0.0,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4,0.0,0.0,0.0,cl CHI,"DF,MF",Curico Unido,Primera Division Chile,21,2001,6.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,cl CHI,"DF,MF",Curico Unido,Primera Division Chile,21,2001,12,590,49,21.9,6.6,7,75,3,5,13,2,0.50,6,9,-3,-0.46,+0.61,cl CHI,"DF,MF",Curico Unido,Primera Division Chile,21,2001,6.6,1,1,0,8,6,0,14,4,8,0.0,0.0,0
Moisés González,cl CHI,DF,O'Higgins,Primera Division Chile,22,2000,16,14,"1,235",13.7,1,0,1,0,1,2,5,0,0.07,0.00,0.07,0.00,0.00,cl CHI,DF,O'Higgins,Primera Division Chile,22,2000,13.7,1,7,4,57.1,0.51,0.29,0.00,0.00,0.0,1,2,cl CHI,DF,O'Higgins,Primera Division Chile,22,2000,13.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,cl CHI,DF,O'Higgins,Primera Division Chile,22,2000,13.7,0.0,0.0,0.0,0.0,0.0,0.0,6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,cl CHI,DF,O'Higgins,Primera Division Chile,22,2000,13.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,cl CHI,DF,O'Higgins,Primera Division Chile,22,2000,13.7,0.0,19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15,0.0,0.0,0.0,cl CHI,DF,O'Higgins,Primera Division Chile,22,2000,13.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,cl CHI,DF,O'Higgins,Primera Division Chile,22,2000,16,"1,235",77,45.7,13.7,14,87,11,2,7,3,1.13,16,19,-3,-0.22,-0.28,cl CHI,DF,O'Higgins,Primera Division Chile,22,2000,13.7,5,0,0,15,20,0,6,15,19,0.0,0.0,0
Diego González Torres,cl CHI,DF,O'Higgins,Primera Division Chile,24,1998,20,18,"1,675",18.6,2,0,2,2,0,0,6,0,0.11,0.00,0.11,0.11,0.11,cl CHI,DF,O'Higgins,Primera Division Chile,24,1998,18.6,2,13,4,30.8,0.70,0.21,0.15,0.50,0.0,0,0,cl CHI,DF,O'Higgins,Primera Division Chile,24,1998,18.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,cl CHI,DF,O'Higgins,Primera Division Chile,24,1998,18.6,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,cl CHI,DF,O'Higgins,Primera Division Chile,24,1998,18.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,cl CHI,DF,O'Higgins,Primera Division Chile,24,1998,18.6,0.0,17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,42,0.0,0.0,0.0,cl CHI,DF,O'Higgins,Primera Division Chile,24,1998,18.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,cl CHI,DF,O'Higgins,Primera Division Chile,24,1998,20,"1,675",84,62.0,18.6,18,87,15,2,57,1,1.10,20,24,-4,-0.21,-0.39,cl CHI,DF,O'Higgins,Primera Division Chile,24,1998,18.6,6,0,0,27,9,1,0,42,17,0.0,0.0,0
Nelson Guaiquil,cl CHI,DF,Huachipato,Primera Division Chile,20,2003,3,3,195,2.2,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,cl CHI,DF,Huachipato,Primera Division Chile,20,2003,2.2,0,0,0,0,0.00,0.00,0,0,0.0,0,0,cl CHI,DF,Huachipato,Primera Division Chile,20,2003,2.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,cl CHI,DF,Huachipato,Primera Division Chile,20,2003,2.2,0.0,0.0,0.0,0.0,0.0,0.0,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,cl CHI,DF,Huachipato,Primera Division Chile,20,2003,2.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,cl CHI,DF,Huachipato,Primera Division Chile,20,2003,2.2,0.0,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,0.0,0.0,0.0,cl CHI,DF,Huachipato,Primera Division Chile,20,2003,2.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,cl CHI,DF,Huachipato,Primera Division Chile,20,2003,3,195,65,7.2,2.2,3,65,0,0,0,5,2.33,4,1,+3,+1.38,+0.85,cl CHI,DF,Huachipato,Primera Division Chile,20,2003,2.2,0,0,0,1,4,1,3,2,3,0.0,0.0,0
Nicolás Guerra,cl CHI,FW,U de Chile,Primera Division Chile,24,1999,27,20,"1,816",20.2,6,1,7,6,0,0,4,1,0.30,0.05,0.35,0.30,0.35,cl CHI,FW,U de Chile,Primera Division Chile,24,1999,20.2,6,61,18,29.5,3.02,0.89,0.10,0.33,0.0,0,0,cl CHI,FW,U de Chile,Primera Division Chile,24,1999,20.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,cl CHI,FW,U de Chile,Primera Division Chile,24,1999,20.2,0.0,0.0,0.0,0.0,0.0,0.0,10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,cl CHI,FW,U de Chile,Primera Division Chile,24,1999,20.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,cl CHI,FW,U de Chile,Primera Division Chile,24,1999,20.2,0.0,13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8,0.0,0.0,0.0,cl CHI,FW,U de Chile,Primera Division Chile,24,1999,20.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,cl CHI,FW,U de Chile,Primera Division Chile,24,1999,27,"1,816",67,67.3,20.2,20,83,7,7,23,0,1.33,26,26,0,0.00,+0.20,cl CHI,FW,U de Chile,Primera Division Chile,24,1999,20.2,4,1,0,55,29,10,10,8,13,0.0,0.0,1
Enzo Guerrero,cl CHI,DF,Ñublense,Primera Division Chile,32,1991,14,10,767,8.5,0,0,0,0,0,0,4,0,0.00,0.00,0.00,0.00,0.00,cl CHI,DF,Ñublense,Primera Division Chile,32,1991,8.5,0,3,0,0.0,0.35,0.00,0.00,0,0.0,0,0,cl CHI,DF,Ñublense,Primera Division Chile,32,1991,8.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,cl CHI,DF,Ñublense,Primera Division Chile,32,1991,8.5,0.0,0.0,0.0,0.0,0.0,0.0,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,cl CHI,DF,Ñublense,Primera Division Chile,32,1991,8.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,cl CHI,DF,Ñublense,Primera Division Chile,32,1991,8.5,0.0,14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17,0.0,0.0,0.0,cl CHI,DF,Ñublense,Primera Division Chile,32,1991,8.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,cl CHI,DF,Ñublense,Primera Division Chile,32,1991,14,767,55,28.4,8.5,10,75,6,4,4,8,1.73,13,10,+3,+0.35,+0.77,cl CHI,DF,Ñublense,Primera Division Chile,32,1991,8.5,4,0,0,8,8,0,2,17,14,0.0,0.0,1
Nicolás Guirin,uy URU,GK,Unión Española,Primera Division Chile,27,1995,4,4,360,4.0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,uy URU,GK,Unión Española,Primera Division Chile,27,1995,4.0,0,0,0,0,0.00,0.00,0,0,0.0,0,0,uy URU,GK,Unión Española,Primera Division Chile,27,1995,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,uy URU,GK,Unión Española,Primera Division Chile,27,1995,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,uy URU,GK,Unión Española,Primera Division Chile,27,1995,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,uy URU,GK,Unión Española,Primera Division Chile,27,1995,4.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,uy URU,GK,Unión Española,Primera Division Chile,27,1995,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,uy URU,GK,Unión Española,Primera Division Chile,27,1995,4,360,90,13.3,4.0,4,90,4,0,0,0,1.75,6,7,-1,-0.25,-0.44,uy URU,GK,Unión Española,Primera Division Chile,27,1995,4.0,0,0,0,0,1,0,0,0,0,0.0,0.0,0
Bruno Gutiérrez,cl CHI,"MF,DF",Colo-Colo,Primera Division Chile,20,2002,10,8,628,7.0,0,2,2,0,0,0,1,1,0.00,0.29,0.29,0.00,0.29,cl CHI,"MF,DF",Colo-Colo,Primera Division Chile,20,2002,7.0,0,6,1,16.7,0.86,0.14,0.00,0.00,0.0,0,0,cl CHI,"MF,DF",Colo-Colo,Primera Division Chile,20,2002,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,0.0,0.0,0.0,0.0,0.0,cl CHI,"MF,DF",Colo-Colo,Primera Division Chile,20,2002,7.0,0.0,0.0,0.0,0.0,0.0,0.0,15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,cl CHI,"MF,DF",Colo-Colo,Primera Division Chile,20,2002,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,cl CHI,"MF,DF",Colo-Colo,Primera Division Chile,20,2002,7.0,0.0,11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12,0.0,0.0,0.0,cl CHI,"MF,DF",Colo-Colo,Primera Division Chile,20,2002,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,cl CHI,"MF,DF",Colo-Colo,Primera Division Chile,20,2002,10,628,63,23.3,7.0,8,71,2,2,32,4,2.00,14,6,+8,+1.15,+0.80,cl CHI,"MF,DF",Colo-Colo,Primera Division Chile,20,2002,7.0,1,1,0,13,8,0,15,12,11,0.0,0.0,0
Daniel Gutiérrez,cl CHI,DF,Colo-Colo,Primera Division Chile,19,2003,15,8,722,8.0,0,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,cl CHI,DF,Colo-Colo,Primera Division Chile,19,2003,8.0,0,3,1,33.3,0.37,0.12,0.00,0.00,0.0,0,0,cl CHI,DF,Colo-Colo,Primera Division Chile,19,2003,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,cl CHI,DF,Colo-Colo,Primera Division Chile,19,2003,8.0,0.0,0.0,0.0,0.0,0.0,0.0,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,cl CHI,DF,Colo-Colo,Primera Division Chile,19,2003,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,cl CHI,DF,Colo-Colo,Primera Division Chile,19,2003,8.0,0.0,10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17,0.0,0.0,0.0,cl CHI,DF,Colo-Colo,Primera Division Chile,19,2003,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,cl CHI,DF,Colo-Colo,Primera Division Chile,19,2003,15,722,48,26.7,8.0,8,78,4,7,14,4,1.67,13,9,+4,+0.50,-0.05,cl CHI,DF,Colo-Colo,Primera Division Chile,19,2003,8.0,1,0,0,7,13,0,5,17,10,0.0,0.0,0
Joaquín Gutierrez,cl CHI,DF,Huachipato,Primera Division Chile,20,2002,29,22,"2,037",22.6,0,2,2,0,0,0,1,0,0.00,0.09,0.09,0.00,0.09,cl CHI,DF,Huachipato,Primera Division Chile,20,2002,22.6,0,12,2,16.7,0.53,0.09,0.00,0.00,0.0,0,0,cl CHI,DF,Huachipato,Primera Division Chile,20,2002,22.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,0.0,0.0,0.0,0.0,0.0,cl CHI,DF,Huachipato,Primera Division Chile,20,2002,22.6,0.0,0.0,0.0,0.0,0.0,0.0,88,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,cl CHI,DF,Huachipato,Primera Division Chile,20,2002,22.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,cl CHI,DF,Huachipato,Primera Division Chile,20,2002,22.6,0.0,17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24,0.0,0.0,0.0,cl CHI,DF,Huachipato,Primera Division Chile,20,2002,22.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,cl CHI,DF,Huachipato,Primera Division Chile,20,2002,29,"2,037",70,75.4,22.6,22,87,19,7,18,1,1.93,36,25,+11,+0.49,-0.46,cl CHI,DF,Huachipato,Primera Division Chile,20,2002,22.6,1,0,0,17,18,3,88,24,17,0.0,0.0,0
Ronald Guzmán,cl CHI,DF,O'Higgins,Primera Division Chile,21,2001,3,3,239,2.7,0,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,cl CHI,DF,O'Higgins,Primera Division Chile,21,2001,2.7,0,1,0,0.0,0.38,0.00,0.00,0,0.0,0,0,cl CHI,DF,O'Higgins,Primera Division Chile,21,2001,2.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,cl CHI,DF,O'Higgins,Primera Division Chile,21,2001,2.7,0.0,0.0,0.0,0.0,0.0,0.0,6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,cl CHI,DF,O'Higgins,Primera Division Chile,21,2001,2.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,cl CHI,DF,O'Higgins,Primera Division Chile,21,2001,2.7,0.0,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9,0.0,0.0,0.0,cl CHI,DF,O'Higgins,Primera Division Chile,21,2001,2.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,cl CHI,DF,O'Higgins,Primera Division Chile,21,2001,3,239,80,8.9,2.7,3,80,1,0,0,0,0.33,1,3,-2,-0.75,-0.75,cl CHI,DF,O'Higgins,Primera Division Chile,21,2001,2.7,1,0,0,2,5,0,6,9,2,0.0,0.0,0
Gabriel Hachen,ar ARG,"MF,FW",Audax Italiano,Primera Division Chile,32,1990,24,12,"1,183",13.1,2,5,7,2,0,0,3,0,0.15,0.38,0.53,0.15,0.53,ar ARG,"MF,FW",Audax Italiano,Primera Division Chile,32,1990,13.1,2,33,8,24.2,2.51,0.61,0.06,0.25,0.0,0,0,ar ARG,"MF,FW",Audax Italiano,Primera Division Chile,32,1990,13.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5,0.0,0.0,0.0,0.0,0.0,ar ARG,"MF,FW",Audax Italiano,Primera Division Chile,32,1990,13.1,0.0,0.0,0.0,0.0,0.0,0.0,36,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,ar ARG,"MF,FW",Audax Italiano,Primera Division Chile,32,1990,13.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,ar ARG,"MF,FW",Audax Italiano,Primera Division Chile,32,1990,13.1,0.0,15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4,0.0,0.0,0.0,ar ARG,"MF,FW",Audax Italiano,Primera Division Chile,32,1990,13.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,ar ARG,"MF,FW",Audax Italiano,Primera Division Chile,32,1990,24,"1,183",49,43.8,13.1,12,76,3,12,23,1,1.13,13,27,-14,-1.07,-1.48,ar ARG,"MF,FW",Audax Italiano,Primera Division Chile,32,1990,13.1,3,0,0,8,24,0,36,4,15,0.0,0.0,0
