Player,stats_Nation,stats_Pos,stats_Squad,stats_Comp,stats_Age,stats_Born,stats_MP,stats_Starts,stats_Min,stats_90s,stats_Gls,stats_Ast,stats_G+A,stats_G-PK,stats_PK,stats_PKatt,stats_CrdY,stats_CrdR,stats_xG,stats_npxG,stats_xAG,stats_npxG+xAG,stats_PrgC,stats_PrgP,stats_PrgR,stats_Gls,stats_Ast,stats_G+A,stats_G-PK,stats_G+A-PK,stats_xG,stats_xAG,stats_xG+xAG,stats_npxG,stats_npxG+xAG,shooting_Nation,shooting_Pos,shooting_Squad,shooting_Comp,shooting_Age,shooting_Born,shooting_90s,shooting_Gls,shooting_Sh,shooting_SoT,shooting_SoT%,shooting_Sh/90,shooting_SoT/90,shooting_G/Sh,shooting_G/SoT,shooting_Dist,shooting_FK,shooting_PK,shooting_PKatt,shooting_xG,shooting_npxG,shooting_npxG/Sh,shooting_G-xG,shooting_np:G-xG,passing_Nation,passing_Pos,passing_Squad,passing_Comp,passing_Age,passing_Born,passing_90s,passing_Cmp,passing_Att,passing_Cmp%,passing_TotDist,passing_PrgDist,passing_Cmp,passing_Att,passing_Cmp%,passing_Cmp,passing_Att,passing_Cmp%,passing_Cmp,passing_Att,passing_Cmp%,passing_Ast,passing_xAG,passing_xA,passing_A-xAG,passing_KP,passing_1/3,passing_PPA,passing_CrsPA,passing_PrgP,passing_types_Nation,passing_types_Pos,passing_types_Squad,passing_types_Comp,passing_types_Age,passing_types_Born,passing_types_90s,passing_types_Att,passing_types_Live,passing_types_Dead,passing_types_FK,passing_types_TB,passing_types_Sw,passing_types_Crs,passing_types_TI,passing_types_CK,passing_types_In,passing_types_Out,passing_types_Str,passing_types_Cmp,passing_types_Off,passing_types_Blocks,gca_Nation,gca_Pos,gca_Squad,gca_Comp,gca_Age,gca_Born,gca_90s,gca_SCA,gca_SCA90,gca_PassLive,gca_PassDead,gca_TO,gca_Sh,gca_Fld,gca_Def,gca_GCA,gca_GCA90,gca_PassLive,gca_PassDead,gca_TO,gca_Sh,gca_Fld,gca_Def,defense_Nation,defense_Pos,defense_Squad,defense_Comp,defense_Age,defense_Born,defense_90s,defense_Tkl,defense_TklW,defense_Def 3rd,defense_Mid 3rd,defense_Att 3rd,defense_Tkl,defense_Att,defense_Tkl%,defense_Lost,defense_Blocks,defense_Sh,defense_Pass,defense_Int,defense_Tkl+Int,defense_Clr,defense_Err,possession_Nation,possession_Pos,possession_Squad,possession_Comp,possession_Age,possession_Born,possession_90s,possession_Touches,possession_Def Pen,possession_Def 3rd,possession_Mid 3rd,possession_Att 3rd,possession_Att Pen,possession_Live,possession_Att,possession_Succ,possession_Succ%,possession_Tkld,possession_Tkld%,possession_Carries,possession_TotDist,possession_PrgDist,possession_PrgC,possession_1/3,possession_CPA,possession_Mis,possession_Dis,possession_Rec,possession_PrgR,playingtime_Nation,playingtime_Pos,playingtime_Squad,playingtime_Comp,playingtime_Age,playingtime_Born,playingtime_MP,playingtime_Min,playingtime_Mn/MP,playingtime_Min%,playingtime_90s,playingtime_Starts,playingtime_Mn/Start,playingtime_Compl,playingtime_Subs,playingtime_Mn/Sub,playingtime_unSub,playingtime_PPM,playingtime_onG,playingtime_onGA,playingtime_+/-,playingtime_+/-90,playingtime_On-Off,playingtime_onxG,playingtime_onxGA,playingtime_xG+/-,playingtime_xG+/-90,playingtime_On-Off,misc_Nation,misc_Pos,misc_Squad,misc_Comp,misc_Age,misc_Born,misc_90s,misc_CrdY,misc_CrdR,misc_2CrdY,misc_Fls,misc_Fld,misc_Off,misc_Crs,misc_Int,misc_TklW,misc_PKwon,misc_PKcon,misc_OG,misc_Recov,misc_Won,misc_Lost,misc_Won%
Khellven,br BRA,DF,Ath Paranaense,Brasileirao,21,2001,15,13,995,11.1,0,4,4,0,0,0,1,0,1.0,1.0,2.4,3.4,18,18,51,0.00,0.36,0.36,0.00,0.36,0.09,0.22,0.31,0.09,0.31,br BRA,DF,Ath Paranaense,Brasileirao,21,2001,11.1,0,10,2,20.0,0.90,0.18,0.00,0.00,21.0,3,0,0,1.0,1.0,0.12,-1.0,-1.0,br BRA,DF,Ath Paranaense,Brasileirao,21,2001,11.1,318,468,67.9,5639,2031,153,182,84.1,122,180,67.8,38,77,49.4,4,2.4,1.8,+1.6,18,18,14,9,18,br BRA,DF,Ath Paranaense,Brasileirao,21,2001,11.1,468,350,113,10,2,3,40,91,12,3,7,0,318,5,14,br BRA,DF,Ath Paranaense,Brasileirao,21,2001,11.1,26,2.35,16,8,1,1,0,0,4,0.36,4,0,0,0,0,0,br BRA,DF,Ath Paranaense,Brasileirao,21,2001,11.1,14,11,6,8,0,11,21,52.4,10,9,5,4,16,30,29,0,br BRA,DF,Ath Paranaense,Brasileirao,21,2001,11.1,591,38,183,223,188,13,591,13,8,61.5,5,38.5,280,1464,826,18,17,3,16,4,310,51,br BRA,DF,Ath Paranaense,Brasileirao,21,2001,15,995,66,29.1,11.1,13,74,4,2,14,5,1.80,13,8,+5,+0.45,+0.34,14.7,12.3,+2.4,+0.21,+0.14,br BRA,DF,Ath Paranaense,Brasileirao,21,2001,11.1,1,0,0,9,9,3,40,16,11,0,0,0,44,9,14,39.1
Maurício Kozlinski,br BRA,GK,Fortaleza,Brasileirao,31,1991,1,1,90,1.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,br BRA,GK,Fortaleza,Brasileirao,31,1991,1.0,0,0,0,0,0.00,0.00,0,0,0,0,0,0,0.0,0.0,0,0.0,0.0,br BRA,GK,Fortaleza,Brasileirao,31,1991,1.0,13,16,81.3,212,157,6,6,100.0,7,7,100.0,0,3,0.0,0,0.0,0.0,0.0,0,0,0,0,0,br BRA,GK,Fortaleza,Brasileirao,31,1991,1.0,16,10,6,4,0,0,0,0,0,0,0,0,13,0,0,br BRA,GK,Fortaleza,Brasileirao,31,1991,1.0,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0,br BRA,GK,Fortaleza,Brasileirao,31,1991,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,br BRA,GK,Fortaleza,Brasileirao,31,1991,1.0,18,12,18,0,0,0,18,0,0,0,0,0,7,24,21,0,0,0,0,0,6,0,br BRA,GK,Fortaleza,Brasileirao,31,1991,1,90,90,2.6,1.0,1,90,1,0,0,15,1.00,0,0,0,0.00,-0.03,0.8,0.8,0.0,+0.04,-0.17,br BRA,GK,Fortaleza,Brasileirao,31,1991,1.0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,100.0
Benjamín Kuscevic,cl CHI,DF,Coritiba,Brasileirao,26,1996,23,23,"2,025",22.5,2,0,2,2,0,0,7,0,1.0,1.0,0.0,1.0,6,50,5,0.09,0.00,0.09,0.09,0.09,0.04,0.00,0.05,0.04,0.05,cl CHI,DF,Coritiba,Brasileirao,26,1996,22.5,2,12,2,16.7,0.53,0.09,0.17,1.00,12.0,0,0,0,1.0,1.0,0.08,+1.0,+1.0,cl CHI,DF,Coritiba,Brasileirao,26,1996,22.5,782,952,82.1,15833,5531,234,267,87.6,454,501,90.6,88,165,53.3,0,0.0,0.2,0.0,1,36,3,1,50,cl CHI,DF,Coritiba,Brasileirao,26,1996,22.5,952,894,55,50,0,13,2,4,0,0,0,0,782,3,6,cl CHI,DF,Coritiba,Brasileirao,26,1996,22.5,8,0.36,8,0,0,0,0,0,0,0.00,0,0,0,0,0,0,cl CHI,DF,Coritiba,Brasileirao,26,1996,22.5,41,26,27,12,2,27,47,57.4,20,44,28,16,38,79,111,0,cl CHI,DF,Coritiba,Brasileirao,26,1996,22.5,1221,199,711,489,31,12,1221,11,10,90.9,1,9.1,682,3100,1460,6,5,1,12,1,719,5,cl CHI,DF,Coritiba,Brasileirao,26,1996,23,"2,025",88,59.2,22.5,23,88,22,0,0,0,0.83,23,46,-23,-1.02,-0.44,24.3,40.3,-16.0,-0.71,-0.35,cl CHI,DF,Coritiba,Brasileirao,26,1996,22.5,7,0,0,27,9,1,2,38,26,0,1,0,106,40,39,50.6
Derik Lacerda,br BRA,"FW,MF",Cuiabá,Brasileirao,23,1999,19,5,658,7.3,1,1,2,1,0,0,0,0,2.2,2.2,1.3,3.5,19,18,51,0.14,0.14,0.27,0.14,0.27,0.30,0.18,0.48,0.30,0.48,br BRA,"FW,MF",Cuiabá,Brasileirao,23,1999,7.3,1,19,3,15.8,2.60,0.41,0.05,0.33,14.8,0,0,0,2.2,2.2,0.11,-1.2,-1.2,br BRA,"FW,MF",Cuiabá,Brasileirao,23,1999,7.3,129,164,78.7,2077,398,68,81,84.0,52,59,88.1,7,15,46.7,1,1.3,0.3,-0.3,8,10,4,0,18,br BRA,"FW,MF",Cuiabá,Brasileirao,23,1999,7.3,164,160,4,2,1,1,8,2,0,0,0,0,129,0,6,br BRA,"FW,MF",Cuiabá,Brasileirao,23,1999,7.3,25,3.41,13,0,5,2,4,1,5,0.68,2,0,1,0,2,0,br BRA,"FW,MF",Cuiabá,Brasileirao,23,1999,7.3,13,10,9,3,1,8,16,50.0,8,6,1,5,3,16,4,0,br BRA,"FW,MF",Cuiabá,Brasileirao,23,1999,7.3,250,2,40,90,128,22,250,32,16,50.0,9,28.1,172,1353,712,19,23,6,17,12,191,51,br BRA,"FW,MF",Cuiabá,Brasileirao,23,1999,19,658,35,19.2,7.3,5,60,0,14,26,1,1.37,9,4,+5,+0.68,+0.81,10.5,7.2,+3.3,+0.45,+0.67,br BRA,"FW,MF",Cuiabá,Brasileirao,23,1999,7.3,0,0,0,20,26,2,8,3,10,2,0,0,24,10,9,52.6
Ignacio Laquintana,uy URU,FW,Red Bull Bragantino,Brasileirao,23,1999,4,1,183,2.0,0,0,0,0,0,0,0,0,0.2,0.2,0.0,0.2,6,2,23,0.00,0.00,0.00,0.00,0.00,0.08,0.01,0.08,0.08,0.08,uy URU,FW,Red Bull Bragantino,Brasileirao,23,1999,2.0,0,4,2,50.0,1.97,0.98,0.00,0.00,26.2,0,0,0,0.2,0.2,0.04,-0.2,-0.2,uy URU,FW,Red Bull Bragantino,Brasileirao,23,1999,2.0,44,73,60.3,543,137,27,34,79.4,11,18,61.1,2,7,28.6,0,0.0,0.1,0.0,1,1,1,1,2,uy URU,FW,Red Bull Bragantino,Brasileirao,23,1999,2.0,73,72,1,1,0,1,6,0,0,0,0,0,44,0,4,uy URU,FW,Red Bull Bragantino,Brasileirao,23,1999,2.0,3,1.48,2,0,0,1,0,0,1,0.49,0,0,0,1,0,0,uy URU,FW,Red Bull Bragantino,Brasileirao,23,1999,2.0,4,3,0,3,1,0,1,0.0,1,1,0,1,1,5,0,0,uy URU,FW,Red Bull Bragantino,Brasileirao,23,1999,2.0,99,0,10,30,61,6,99,5,3,60.0,2,40.0,63,306,166,6,7,1,11,0,70,23,uy URU,FW,Red Bull Bragantino,Brasileirao,23,1999,4,183,46,5.4,2.0,1,69,0,3,38,11,2.00,3,2,+1,+0.49,+0.13,3.3,3.1,+0.3,+0.13,-0.28,uy URU,FW,Red Bull Bragantino,Brasileirao,23,1999,2.0,0,0,0,3,4,2,6,1,3,0,0,0,11,1,0,100.0
Thauan Lara,br BRA,"DF,MF",Internacional,Brasileirao,19,2004,10,3,336,3.7,0,0,0,0,0,0,1,0,0.1,0.1,0.2,0.3,7,17,26,0.00,0.00,0.00,0.00,0.00,0.03,0.06,0.09,0.03,0.09,br BRA,"DF,MF",Internacional,Brasileirao,19,2004,3.7,0,5,1,20.0,1.34,0.27,0.00,0.00,27.6,1,0,0,0.1,0.1,0.02,-0.1,-0.1,br BRA,"DF,MF",Internacional,Brasileirao,19,2004,3.7,168,226,74.3,2729,1096,90,103,87.4,63,80,78.8,12,26,46.2,0,0.2,0.3,-0.2,5,16,4,4,17,br BRA,"DF,MF",Internacional,Brasileirao,19,2004,3.7,226,187,39,9,0,1,21,27,3,0,3,0,168,0,10,br BRA,"DF,MF",Internacional,Brasileirao,19,2004,3.7,10,2.68,8,0,1,1,0,0,1,0.27,1,0,0,0,0,0,br BRA,"DF,MF",Internacional,Brasileirao,19,2004,3.7,7,6,4,2,1,4,9,44.4,5,4,2,2,4,11,9,0,br BRA,"DF,MF",Internacional,Brasileirao,19,2004,3.7,281,18,77,142,71,3,281,21,11,52.4,8,38.1,165,834,480,7,10,0,8,4,172,26,br BRA,"DF,MF",Internacional,Brasileirao,19,2004,10,336,34,9.8,3.7,3,75,2,7,16,19,1.60,1,8,-7,-1.87,-2.11,2.5,7.3,-4.8,-1.29,-1.29,br BRA,"DF,MF",Internacional,Brasileirao,19,2004,3.7,1,0,0,5,14,0,21,4,6,0,0,0,23,4,4,50.0
Lelê,br BRA,"FW,MF",Fluminense,Brasileirao,25,1997,29,8,"1,144",12.7,2,2,4,2,0,0,5,1,6.0,6.0,1.2,7.2,22,11,71,0.16,0.16,0.31,0.16,0.31,0.47,0.10,0.57,0.47,0.57,br BRA,"FW,MF",Fluminense,Brasileirao,25,1997,12.7,2,43,16,37.2,3.38,1.26,0.05,0.13,12.9,0,0,0,6.0,6.0,0.14,-4.0,-4.0,br BRA,"FW,MF",Fluminense,Brasileirao,25,1997,12.7,143,209,68.4,1620,387,104,132,78.8,22,33,66.7,4,9,44.4,2,1.2,0.5,+0.8,14,4,7,1,11,br BRA,"FW,MF",Fluminense,Brasileirao,25,1997,12.7,209,186,21,0,0,0,6,1,0,0,0,0,143,2,8,br BRA,"FW,MF",Fluminense,Brasileirao,25,1997,12.7,29,2.28,20,0,3,4,2,0,4,0.31,2,0,1,1,0,0,br BRA,"FW,MF",Fluminense,Brasileirao,25,1997,12.7,16,11,7,6,3,3,8,37.5,5,14,1,13,3,19,8,0,br BRA,"FW,MF",Fluminense,Brasileirao,25,1997,12.7,384,12,61,147,184,74,384,33,12,36.4,20,60.6,203,1349,589,22,12,13,37,19,249,71,br BRA,"FW,MF",Fluminense,Brasileirao,25,1997,29,"1,144",39,33.5,12.7,8,85,2,21,22,7,1.55,16,21,-5,-0.39,-0.75,21.0,19.4,+1.6,+0.12,+0.14,br BRA,"FW,MF",Fluminense,Brasileirao,25,1997,12.7,5,1,1,32,12,11,6,3,11,0,0,0,45,30,57,34.5
Mauricio Lemos,uy URU,DF,Atlético Mineiro,Brasileirao,27,1995,27,25,"2,214",24.6,1,0,1,1,0,0,12,1,1.1,1.1,0.0,1.2,17,70,2,0.04,0.00,0.04,0.04,0.04,0.05,0.00,0.05,0.05,0.05,uy URU,DF,Atlético Mineiro,Brasileirao,27,1995,24.6,1,21,7,33.3,0.85,0.28,0.05,0.14,20.3,5,0,0,1.1,1.1,0.05,-0.1,-0.1,uy URU,DF,Atlético Mineiro,Brasileirao,27,1995,24.6,1044,1253,83.3,23167,8510,261,287,90.9,581,635,91.5,194,303,64.0,0,0.0,0.3,0.0,2,78,2,0,70,uy URU,DF,Atlético Mineiro,Brasileirao,27,1995,24.6,1253,1177,73,42,1,17,2,4,0,0,0,0,1044,3,10,uy URU,DF,Atlético Mineiro,Brasileirao,27,1995,24.6,12,0.49,11,0,0,1,0,0,3,0.12,3,0,0,0,0,0,uy URU,DF,Atlético Mineiro,Brasileirao,27,1995,24.6,41,29,30,9,2,27,35,77.1,8,31,25,6,42,83,120,0,uy URU,DF,Atlético Mineiro,Brasileirao,27,1995,24.6,1537,217,759,752,37,15,1537,5,4,80.0,1,20.0,899,5053,2931,17,6,0,11,6,933,2,uy URU,DF,Atlético Mineiro,Brasileirao,27,1995,27,"2,214",82,64.7,24.6,25,87,20,2,26,2,1.85,31,19,+12,+0.49,-0.11,31.1,24.7,+6.4,+0.26,+0.33,uy URU,DF,Atlético Mineiro,Brasileirao,27,1995,24.6,12,1,1,25,17,2,2,42,29,0,0,0,137,61,41,59.8
Marcos Leonardo,br BRA,FW,Santos,Brasileirao,19,2003,31,30,"2,589",28.8,13,2,15,9,4,4,3,0,12.5,9.3,2.3,11.6,41,52,147,0.45,0.07,0.52,0.31,0.38,0.43,0.08,0.51,0.32,0.40,br BRA,FW,Santos,Brasileirao,19,2003,28.8,13,76,27,35.5,2.64,0.94,0.12,0.33,16.2,7,4,4,12.5,9.3,0.12,+0.5,-0.3,br BRA,FW,Santos,Brasileirao,19,2003,28.8,314,426,73.7,4578,919,186,244,76.2,99,118,83.9,14,24,58.3,2,2.3,1.9,-0.3,30,20,19,0,52,br BRA,FW,Santos,Brasileirao,19,2003,28.8,426,357,69,1,5,2,11,1,0,0,0,0,314,0,17,br BRA,FW,Santos,Brasileirao,19,2003,28.8,71,2.47,45,1,6,9,9,1,6,0.21,4,0,1,0,1,0,br BRA,FW,Santos,Brasileirao,19,2003,28.8,7,3,1,4,2,2,6,33.3,4,11,5,6,2,9,25,0,br BRA,FW,Santos,Brasileirao,19,2003,28.8,703,32,56,286,367,112,699,53,20,37.7,25,47.2,404,2166,970,41,21,18,63,35,510,147,br BRA,FW,Santos,Brasileirao,19,2003,31,"2,589",84,75.7,28.8,30,86,14,1,13,0,1.03,26,51,-25,-0.87,-0.87,30.6,38.7,-8.0,-0.28,-0.19,br BRA,FW,Santos,Brasileirao,19,2003,28.8,3,0,0,37,60,25,11,2,3,1,0,0,47,28,69,28.9
Lian,br BRA,MF,Grêmio,Brasileirao,17,2005,1,0,9,0.1,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,br BRA,MF,Grêmio,Brasileirao,17,2005,0.1,0,0,0,0,0.00,0.00,0,0,0,0,0,0,0.0,0.0,0,0.0,0.0,br BRA,MF,Grêmio,Brasileirao,17,2005,0.1,2,2,100.0,34,7,1,1,100.0,1,1,100.0,0,0,0,0,0.0,0.0,0.0,0,1,0,0,0,br BRA,MF,Grêmio,Brasileirao,17,2005,0.1,2,2,0,0,0,0,0,0,0,0,0,0,2,0,0,br BRA,MF,Grêmio,Brasileirao,17,2005,0.1,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0,br BRA,MF,Grêmio,Brasileirao,17,2005,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,br BRA,MF,Grêmio,Brasileirao,17,2005,0.1,3,0,0,3,0,0,3,0,0,0,0,0,2,13,9,0,0,0,1,0,3,0,br BRA,MF,Grêmio,Brasileirao,17,2005,1,9,9,0.3,0.1,0,0,0,1,9,3,3.00,1,0,+1,+10.00,+9.84,0.0,0.3,-0.2,-2.39,-2.26,br BRA,MF,Grêmio,Brasileirao,17,2005,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Lima,br BRA,"MF,FW",Fluminense,Brasileirao,26,1996,35,26,"2,532",28.1,6,2,8,6,0,0,8,0,3.0,3.0,1.5,4.5,78,121,146,0.21,0.07,0.28,0.21,0.28,0.11,0.05,0.16,0.11,0.16,br BRA,"MF,FW",Fluminense,Brasileirao,26,1996,28.1,6,47,17,36.2,1.67,0.60,0.13,0.35,21.8,1,0,0,3.0,3.0,0.06,+3.0,+3.0,br BRA,"MF,FW",Fluminense,Brasileirao,26,1996,28.1,1339,1555,86.1,17250,4032,881,938,93.9,367,420,87.4,32,77,41.6,2,1.5,2.3,+0.5,23,90,26,4,121,br BRA,"MF,FW",Fluminense,Brasileirao,26,1996,28.1,1555,1465,88,34,1,3,57,28,25,8,8,0,1339,2,37,br BRA,"MF,FW",Fluminense,Brasileirao,26,1996,28.1,69,2.45,51,5,5,5,2,1,10,0.36,3,1,2,3,1,0,br BRA,"MF,FW",Fluminense,Brasileirao,26,1996,28.1,38,20,9,24,5,16,50,32.0,34,31,9,22,21,59,22,0,br BRA,"MF,FW",Fluminense,Brasileirao,26,1996,28.1,1861,78,414,832,643,45,1861,83,50,60.2,25,30.1,1231,6258,3484,78,61,14,50,44,1404,146,br BRA,"MF,FW",Fluminense,Brasileirao,26,1996,35,"2,532",72,74.0,28.1,26,84,17,9,39,0,1.60,40,29,+11,+0.39,+1.10,37.1,34.5,+2.6,+0.09,+0.22,br BRA,"MF,FW",Fluminense,Brasileirao,26,1996,28.1,8,0,0,37,74,5,57,21,20,0,0,0,167,15,27,35.7
Lucas Lima,br BRA,"MF,FW",Santos,Brasileirao,32,1990,35,28,"2,206",24.5,1,5,6,1,0,0,6,1,1.7,1.7,5.2,7.0,65,176,84,0.04,0.20,0.24,0.04,0.24,0.07,0.21,0.28,0.07,0.28,br BRA,"MF,FW",Santos,Brasileirao,32,1990,24.5,1,23,5,21.7,0.94,0.20,0.04,0.20,21.0,6,0,0,1.7,1.7,0.08,-0.7,-0.7,br BRA,"MF,FW",Santos,Brasileirao,32,1990,24.5,913,1184,77.1,17170,5929,402,452,88.9,328,400,82.0,155,253,61.3,5,5.2,6.1,-0.2,68,122,32,8,176,br BRA,"MF,FW",Santos,Brasileirao,32,1990,24.5,1184,978,198,89,7,19,137,21,85,28,36,0,913,8,33,br BRA,"MF,FW",Santos,Brasileirao,32,1990,24.5,127,5.19,66,43,2,3,5,8,7,0.29,4,2,0,1,0,0,br BRA,"MF,FW",Santos,Brasileirao,32,1990,24.5,60,41,19,35,6,26,72,36.1,46,27,4,23,3,63,9,0,br BRA,"MF,FW",Santos,Brasileirao,32,1990,24.5,1378,15,162,697,547,35,1378,42,22,52.4,16,38.1,773,4858,2497,65,51,10,34,19,840,84,br BRA,"MF,FW",Santos,Brasileirao,32,1990,35,"2,206",63,64.5,24.5,28,73,5,7,23,0,1.14,27,40,-13,-0.53,+0.36,28.2,34.1,-5.9,-0.24,-0.02,br BRA,"MF,FW",Santos,Brasileirao,32,1990,24.5,6,1,0,44,45,7,137,3,41,0,0,0,146,12,13,48.0
Leonardo Linck,br BRA,GK,Ath Paranaense,Brasileirao,21,2001,5,5,450,5.0,0,0,0,0,0,0,2,0,0.0,0.0,0.0,0.0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,br BRA,GK,Ath Paranaense,Brasileirao,21,2001,5.0,0,0,0,0,0.00,0.00,0,0,0,0,0,0,0.0,0.0,0,0.0,0.0,br BRA,GK,Ath Paranaense,Brasileirao,21,2001,5.0,77,132,58.3,2539,1977,13,13,100.0,33,33,100.0,31,85,36.5,0,0.0,0.0,0.0,0,2,0,0,0,br BRA,GK,Ath Paranaense,Brasileirao,21,2001,5.0,132,78,54,24,0,0,0,0,0,0,0,0,77,0,1,br BRA,GK,Ath Paranaense,Brasileirao,21,2001,5.0,1,0.20,1,0,0,0,0,0,0,0.00,0,0,0,0,0,0,br BRA,GK,Ath Paranaense,Brasileirao,21,2001,5.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,br BRA,GK,Ath Paranaense,Brasileirao,21,2001,5.0,151,134,151,1,0,0,151,0,0,0,0,0,67,405,235,0,0,0,1,0,43,0,br BRA,GK,Ath Paranaense,Brasileirao,21,2001,5,450,90,13.2,5.0,5,90,5,0,0,31,1.71,12,8,+4,+0.80,+0.68,9.5,6.3,+3.1,+0.62,+0.58,br BRA,GK,Ath Paranaense,Brasileirao,21,2001,5.0,2,0,0,0,0,0,0,0,0,0,0,0,3,0,1,0.0
Liziero,br BRA,MF,Coritiba,Brasileirao,24,1998,10,8,586,6.5,0,0,0,0,0,0,1,0,0.0,0.0,0.3,0.3,2,36,6,0.00,0.00,0.00,0.00,0.00,0.00,0.05,0.05,0.00,0.05,br BRA,MF,Coritiba,Brasileirao,24,1998,6.5,0,0,0,0,0.00,0.00,0,0,0,0,0,0,0.0,0.0,0,0.0,0.0,br BRA,MF,Coritiba,Brasileirao,24,1998,6.5,246,309,79.6,4475,1476,104,125,83.2,102,123,82.9,33,43,76.7,0,0.3,0.5,-0.3,5,31,1,0,36,br BRA,MF,Coritiba,Brasileirao,24,1998,6.5,309,298,10,6,0,4,5,4,0,0,0,0,246,1,5,br BRA,MF,Coritiba,Brasileirao,24,1998,6.5,13,2.00,11,1,1,0,0,0,0,0.00,0,0,0,0,0,0,br BRA,MF,Coritiba,Brasileirao,24,1998,6.5,15,10,4,11,0,9,23,39.1,14,8,3,5,8,23,9,0,br BRA,MF,Coritiba,Brasileirao,24,1998,6.5,366,12,81,232,58,3,366,15,10,66.7,4,26.7,199,826,355,2,7,0,6,4,238,6,br BRA,MF,Coritiba,Brasileirao,24,1998,10,586,59,17.1,6.5,8,70,2,2,15,2,0.30,6,11,-5,-0.77,+0.09,5.1,9.0,-3.9,-0.61,-0.05,br BRA,MF,Coritiba,Brasileirao,24,1998,6.5,1,0,0,9,6,0,5,8,10,0,0,0,39,6,2,75.0
Marcelo Lomba,br BRA,GK,Palmeiras,Brasileirao,36,1986,3,3,270,3.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.01,0.01,0.00,0.01,br BRA,GK,Palmeiras,Brasileirao,36,1986,3.0,0,0,0,0,0.00,0.00,0,0,0,0,0,0,0.0,0.0,0,0.0,0.0,br BRA,GK,Palmeiras,Brasileirao,36,1986,3.0,74,102,72.5,1857,1244,18,18,100.0,38,39,97.4,18,44,40.9,0,0.0,0.0,0.0,1,0,0,0,0,br BRA,GK,Palmeiras,Brasileirao,36,1986,3.0,102,68,33,10,0,0,0,0,0,0,0,0,74,1,0,br BRA,GK,Palmeiras,Brasileirao,36,1986,3.0,1,0.33,1,0,0,0,0,0,0,0.00,0,0,0,0,0,0,br BRA,GK,Palmeiras,Brasileirao,36,1986,3.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,br BRA,GK,Palmeiras,Brasileirao,36,1986,3.0,110,99,109,1,0,0,110,0,0,0,0,0,55,290,203,0,0,0,0,0,47,0,br BRA,GK,Palmeiras,Brasileirao,36,1986,3,270,90,7.9,3.0,3,90,3,0,0,35,1.00,2,3,-1,-0.33,-1.25,3.7,4.7,-0.9,-0.31,-0.85,br BRA,GK,Palmeiras,Brasileirao,36,1986,3.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,50.0
José López,ar ARG,"FW,MF",Palmeiras,Brasileirao,22,2000,22,5,591,6.6,5,0,5,5,0,0,3,0,3.5,3.5,0.6,4.2,13,19,36,0.76,0.00,0.76,0.76,0.76,0.54,0.10,0.63,0.54,0.63,ar ARG,"FW,MF",Palmeiras,Brasileirao,22,2000,6.6,5,22,10,45.5,3.35,1.52,0.23,0.50,13.7,0,0,0,3.5,3.5,0.16,+1.5,+1.5,ar ARG,"FW,MF",Palmeiras,Brasileirao,22,2000,6.6,91,149,61.1,1573,422,47,77,61.0,35,47,74.5,9,16,56.3,0,0.6,0.6,-0.6,10,12,8,1,19,ar ARG,"FW,MF",Palmeiras,Brasileirao,22,2000,6.6,149,143,4,0,0,1,8,0,0,0,0,0,91,2,5,ar ARG,"FW,MF",Palmeiras,Brasileirao,22,2000,6.6,24,3.65,15,0,2,2,4,1,1,0.15,1,0,0,0,0,0,ar ARG,"FW,MF",Palmeiras,Brasileirao,22,2000,6.6,9,4,1,4,4,1,10,10.0,9,5,1,4,4,13,13,0,ar ARG,"FW,MF",Palmeiras,Brasileirao,22,2000,6.6,238,13,32,104,106,36,238,19,11,57.9,7,36.8,131,768,294,13,9,2,13,11,170,36,ar ARG,"FW,MF",Palmeiras,Brasileirao,22,2000,22,591,27,17.3,6.6,5,66,0,17,15,15,1.82,13,6,+7,+1.07,+0.30,14.1,6.8,+7.3,+1.12,+0.79,ar ARG,"FW,MF",Palmeiras,Brasileirao,22,2000,6.6,3,0,0,17,15,4,8,4,4,1,0,0,26,35,29,54.7
