Player,stats_Nation,stats_Pos,stats_Squad,stats_Comp,stats_Age,stats_Born,stats_MP,stats_Starts,stats_Min,stats_90s,stats_Gls,stats_Ast,stats_G+A,stats_G-PK,stats_PK,stats_PKatt,stats_CrdY,stats_CrdR,stats_Gls,stats_Ast,stats_G+A,stats_G-PK,stats_G+A-PK,shooting_Nation,shooting_Pos,shooting_Squad,shooting_Comp,shooting_Age,shooting_Born,shooting_90s,shooting_Gls,shooting_Sh,shooting_SoT,shooting_SoT%,shooting_Sh/90,shooting_SoT/90,shooting_G/Sh,shooting_G/SoT,shooting_Dist,shooting_PK,shooting_PKatt,passing_Nation,passing_Pos,passing_Squad,passing_Comp,passing_Age,passing_Born,passing_90s,passing_Cmp,passing_Att,passing_Cmp%,passing_TotDist,passing_PrgDist,passing_Cmp,passing_Att,passing_Cmp%,passing_Cmp,passing_Att,passing_Cmp%,passing_Cmp,passing_Att,passing_Cmp%,passing_Ast,passing_A-xAG,passing_KP,passing_1/3,passing_PPA,passing_CrsPA,passing_types_Nation,passing_types_Pos,passing_types_Squad,passing_types_Comp,passing_types_Age,passing_types_Born,passing_types_90s,passing_types_Att,passing_types_Live,passing_types_Dead,passing_types_FK,passing_types_TB,passing_types_Sw,passing_types_Crs,passing_types_TI,passing_types_CK,passing_types_In,passing_types_Out,passing_types_Str,passing_types_Cmp,passing_types_Off,passing_types_Blocks,gca_Nation,gca_Pos,gca_Squad,gca_Comp,gca_Age,gca_Born,gca_90s,gca_SCA,gca_SCA90,gca_PassLive,gca_PassDead,gca_TO,gca_Sh,gca_Fld,gca_Def,gca_GCA,gca_GCA90,gca_PassLive,gca_PassDead,gca_TO,gca_Sh,gca_Fld,gca_Def,defense_Nation,defense_Pos,defense_Squad,defense_Comp,defense_Age,defense_Born,defense_90s,defense_Tkl,defense_TklW,defense_Def 3rd,defense_Mid 3rd,defense_Att 3rd,defense_Tkl,defense_Att,defense_Tkl%,defense_Lost,defense_Blocks,defense_Sh,defense_Pass,defense_Int,defense_Tkl+Int,defense_Clr,defense_Err,possession_Nation,possession_Pos,possession_Squad,possession_Comp,possession_Age,possession_Born,possession_90s,possession_Touches,possession_Def Pen,possession_Def 3rd,possession_Mid 3rd,possession_Att 3rd,possession_Att Pen,possession_Live,possession_Att,possession_Succ,possession_Succ%,possession_Tkld,possession_Tkld%,possession_Carries,possession_TotDist,possession_PrgDist,possession_1/3,possession_CPA,possession_Mis,possession_Dis,possession_Rec,playingtime_Nation,playingtime_Pos,playingtime_Squad,playingtime_Comp,playingtime_Age,playingtime_Born,playingtime_MP,playingtime_Min,playingtime_Mn/MP,playingtime_Min%,playingtime_90s,playingtime_Starts,playingtime_Mn/Start,playingtime_Compl,playingtime_Subs,playingtime_Mn/Sub,playingtime_unSub,playingtime_PPM,playingtime_onG,playingtime_onGA,playingtime_+/-,playingtime_+/-90,playingtime_On-Off,misc_Nation,misc_Pos,misc_Squad,misc_Comp,misc_Age,misc_Born,misc_90s,misc_CrdY,misc_CrdR,misc_2CrdY,misc_Fls,misc_Fld,misc_Off,misc_Crs,misc_Int,misc_TklW,misc_PKwon,misc_PKcon,misc_OG
Guillermo Montes,pe PER,MF,Cantolao,Primera Division Peru,18,2004,1,0,4,0.0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,pe PER,MF,Cantolao,Primera Division Peru,18,2004,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,pe PER,MF,Cantolao,Primera Division Peru,18,2004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,pe PER,MF,Cantolao,Primera Division Peru,18,2004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,pe PER,MF,Cantolao,Primera Division Peru,18,2004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,pe PER,MF,Cantolao,Primera Division Peru,18,2004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,pe PER,MF,Cantolao,Primera Division Peru,18,2004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,pe PER,MF,Cantolao,Primera Division Peru,18,2004,1,4,4,0.1,0.0,0,0,0,1,4,1,0.00,0,1,-1,-22.50,-21.78,pe PER,MF,Cantolao,Primera Division Peru,18,2004,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
Carlos Montoya,pe PER,DF,Cantolao,Primera Division Peru,20,2002,12,10,907,10.1,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,pe PER,DF,Cantolao,Primera Division Peru,20,2002,10.1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,pe PER,DF,Cantolao,Primera Division Peru,20,2002,10.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,pe PER,DF,Cantolao,Primera Division Peru,20,2002,10.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,pe PER,DF,Cantolao,Primera Division Peru,20,2002,10.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,pe PER,DF,Cantolao,Primera Division Peru,20,2002,10.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,pe PER,DF,Cantolao,Primera Division Peru,20,2002,10.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,pe PER,DF,Cantolao,Primera Division Peru,20,2002,12,907,76,28.0,10.1,10,86,8,2,25,0,1.08,8,13,-5,-0.50,+0.35,pe PER,DF,Cantolao,Primera Division Peru,20,2002,10.1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
Carlos Montoya,pe PER,DF,Alianza Lima,Primera Division Peru,20,2002,4,3,169,1.9,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,pe PER,DF,Cantolao,Primera Division Peru,20,2002,10.1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,pe PER,DF,Cantolao,Primera Division Peru,20,2002,10.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,pe PER,DF,Cantolao,Primera Division Peru,20,2002,10.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,pe PER,DF,Cantolao,Primera Division Peru,20,2002,10.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,pe PER,DF,Cantolao,Primera Division Peru,20,2002,10.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,pe PER,DF,Cantolao,Primera Division Peru,20,2002,10.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,pe PER,DF,Cantolao,Primera Division Peru,20,2002,12,907,76,28.0,10.1,10,86,8,2,25,0,1.08,8,13,-5,-0.50,+0.35,pe PER,DF,Cantolao,Primera Division Peru,20,2002,10.1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
Oslimg Mora,pe PER,"MF,DF",Atlético Grau,Primera Division Peru,23,1999,32,28,"2,103",23.4,3,5,8,3,0,0,7,1,0.13,0.21,0.34,0.13,0.34,pe PER,"MF,DF",Atlético Grau,Primera Division Peru,23,1999,23.4,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,pe PER,"MF,DF",Atlético Grau,Primera Division Peru,23,1999,23.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5,0.0,0.0,0.0,0.0,0.0,pe PER,"MF,DF",Atlético Grau,Primera Division Peru,23,1999,23.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,pe PER,"MF,DF",Atlético Grau,Primera Division Peru,23,1999,23.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,pe PER,"MF,DF",Atlético Grau,Primera Division Peru,23,1999,23.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,pe PER,"MF,DF",Atlético Grau,Primera Division Peru,23,1999,23.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,pe PER,"MF,DF",Atlético Grau,Primera Division Peru,23,1999,32,"2,103",66,68.7,23.4,28,72,9,4,21,0,1.06,29,37,-8,-0.34,-2.04,pe PER,"MF,DF",Atlético Grau,Primera Division Peru,23,1999,23.4,7,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
Daniel Morales,pe PER,"MF,FW",Asociación Deportiva Tarma,Primera Division Peru,30,1992,12,4,397,4.4,0,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,pe PER,"MF,FW",Asociación Deportiva Tarma,Primera Division Peru,30,1992,4.4,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,pe PER,"MF,FW",Asociación Deportiva Tarma,Primera Division Peru,30,1992,4.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,pe PER,"MF,FW",Asociación Deportiva Tarma,Primera Division Peru,30,1992,4.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,pe PER,"MF,FW",Asociación Deportiva Tarma,Primera Division Peru,30,1992,4.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,pe PER,"MF,FW",Asociación Deportiva Tarma,Primera Division Peru,30,1992,4.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,pe PER,"MF,FW",Asociación Deportiva Tarma,Primera Division Peru,30,1992,4.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,pe PER,"MF,FW",Asociación Deportiva Tarma,Primera Division Peru,30,1992,12,397,33,12.3,4.4,4,69,1,8,15,17,1.25,6,7,-1,-0.23,-0.26,pe PER,"MF,FW",Asociación Deportiva Tarma,Primera Division Peru,30,1992,4.4,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
James Morales,pe PER,MF,Cusco,Primera Division Peru,22,2000,6,1,113,1.3,1,0,1,1,0,0,2,0,0.80,0.00,0.80,0.80,0.80,pe PER,MF,Cusco,Primera Division Peru,22,2000,1.3,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,pe PER,MF,Cusco,Primera Division Peru,22,2000,1.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,pe PER,MF,Cusco,Primera Division Peru,22,2000,1.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,pe PER,MF,Cusco,Primera Division Peru,22,2000,1.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,pe PER,MF,Cusco,Primera Division Peru,22,2000,1.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,pe PER,MF,Cusco,Primera Division Peru,22,2000,1.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,pe PER,MF,Cusco,Primera Division Peru,22,2000,6,113,19,3.6,1.3,1,45,0,5,14,10,1.86,5,3,+2,+1.59,+1.59,pe PER,MF,Cusco,Primera Division Peru,22,2000,1.3,2,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
Juan Morales,pe PER,MF,Sport Boys,Primera Division Peru,33,1989,34,32,"2,908",32.3,0,0,0,0,0,0,9,1,0.00,0.00,0.00,0.00,0.00,pe PER,MF,Sport Boys,Primera Division Peru,33,1989,32.3,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,pe PER,MF,Sport Boys,Primera Division Peru,33,1989,32.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,pe PER,MF,Sport Boys,Primera Division Peru,33,1989,32.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,pe PER,MF,Sport Boys,Primera Division Peru,33,1989,32.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,pe PER,MF,Sport Boys,Primera Division Peru,33,1989,32.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,pe PER,MF,Sport Boys,Primera Division Peru,33,1989,32.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,pe PER,MF,Sport Boys,Primera Division Peru,33,1989,34,"2,908",86,89.8,32.3,32,89,29,2,25,0,1.21,26,44,-18,-0.56,-1.91,pe PER,MF,Sport Boys,Primera Division Peru,33,1989,32.3,9,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
Facundo Moreira,uy URU,"DF,MF",Cantolao,Primera Division Peru,33,1989,25,15,"1,405",15.6,0,0,0,0,0,0,9,1,0.00,0.00,0.00,0.00,0.00,uy URU,"DF,MF",Cantolao,Primera Division Peru,33,1989,15.6,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,uy URU,"DF,MF",Cantolao,Primera Division Peru,33,1989,15.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,uy URU,"DF,MF",Cantolao,Primera Division Peru,33,1989,15.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,uy URU,"DF,MF",Cantolao,Primera Division Peru,33,1989,15.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,uy URU,"DF,MF",Cantolao,Primera Division Peru,33,1989,15.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,uy URU,"DF,MF",Cantolao,Primera Division Peru,33,1989,15.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,uy URU,"DF,MF",Cantolao,Primera Division Peru,33,1989,25,"1,405",56,43.4,15.6,15,85,11,10,13,5,0.88,9,33,-24,-1.54,-1.39,uy URU,"DF,MF",Cantolao,Primera Division Peru,33,1989,15.6,9,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
Kevin Moreno,pe PER,DF,Asociación Deportiva Tarma,Primera Division Peru,25,1997,12,7,682,7.6,0,1,1,0,0,0,0,0,0.00,0.13,0.13,0.00,0.13,pe PER,DF,Asociación Deportiva Tarma,Primera Division Peru,25,1997,7.6,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,pe PER,DF,Asociación Deportiva Tarma,Primera Division Peru,25,1997,7.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,pe PER,DF,Asociación Deportiva Tarma,Primera Division Peru,25,1997,7.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,pe PER,DF,Asociación Deportiva Tarma,Primera Division Peru,25,1997,7.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,pe PER,DF,Asociación Deportiva Tarma,Primera Division Peru,25,1997,7.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,pe PER,DF,Asociación Deportiva Tarma,Primera Division Peru,25,1997,7.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,pe PER,DF,Asociación Deportiva Tarma,Primera Division Peru,25,1997,12,682,57,21.0,7.6,7,77,5,5,29,14,1.00,11,13,-2,-0.26,-0.33,pe PER,DF,Asociación Deportiva Tarma,Primera Division Peru,25,1997,7.6,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
Erick Morillo,pe PER,MF,U César Vallejo,Primera Division Peru,22,2000,2,2,110,1.2,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,pe PER,MF,U César Vallejo,Primera Division Peru,22,2000,1.2,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,pe PER,MF,U César Vallejo,Primera Division Peru,22,2000,1.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,pe PER,MF,U César Vallejo,Primera Division Peru,22,2000,1.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,pe PER,MF,U César Vallejo,Primera Division Peru,22,2000,1.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,pe PER,MF,U César Vallejo,Primera Division Peru,22,2000,1.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,pe PER,MF,U César Vallejo,Primera Division Peru,22,2000,1.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,pe PER,MF,U César Vallejo,Primera Division Peru,22,2000,2,110,55,3.4,1.2,2,55,0,0,0,1,0.50,1,1,0,0.00,-0.06,pe PER,MF,U César Vallejo,Primera Division Peru,22,2000,1.2,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
Axel Moyano,pe PER,MF,Atlético Grau,Primera Division Peru,22,2001,28,20,"1,909",21.2,0,2,2,0,0,0,6,0,0.00,0.09,0.09,0.00,0.09,pe PER,MF,Atlético Grau,Primera Division Peru,22,2001,21.2,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,pe PER,MF,Atlético Grau,Primera Division Peru,22,2001,21.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,0.0,0.0,0.0,0.0,0.0,pe PER,MF,Atlético Grau,Primera Division Peru,22,2001,21.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,pe PER,MF,Atlético Grau,Primera Division Peru,22,2001,21.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,pe PER,MF,Atlético Grau,Primera Division Peru,22,2001,21.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,pe PER,MF,Atlético Grau,Primera Division Peru,22,2001,21.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,pe PER,MF,Atlético Grau,Primera Division Peru,22,2001,28,"1,909",68,62.4,21.2,20,84,16,8,28,3,1.04,28,26,+2,+0.09,-0.53,pe PER,MF,Atlético Grau,Primera Division Peru,22,2001,21.2,6,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
Dorian Moyano,pe PER,MF,Dep Municipal,Primera Division Peru,20,2003,7,2,264,2.9,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,pe PER,MF,Dep Municipal,Primera Division Peru,20,2003,2.9,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,pe PER,MF,Dep Municipal,Primera Division Peru,20,2003,2.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,pe PER,MF,Dep Municipal,Primera Division Peru,20,2003,2.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,pe PER,MF,Dep Municipal,Primera Division Peru,20,2003,2.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,pe PER,MF,Dep Municipal,Primera Division Peru,20,2003,2.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,pe PER,MF,Dep Municipal,Primera Division Peru,20,2003,2.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,pe PER,MF,Dep Municipal,Primera Division Peru,20,2003,7,264,38,8.9,2.9,2,74,0,5,23,10,0.43,6,13,-7,-2.39,-2.55,pe PER,MF,Dep Municipal,Primera Division Peru,20,2003,2.9,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
Yonatan Murillo,co COL,DF,Binacional,Primera Division Peru,30,1992,33,33,"2,873",31.9,1,1,2,1,0,0,5,0,0.03,0.03,0.06,0.03,0.06,co COL,DF,Binacional,Primera Division Peru,30,1992,31.9,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,co COL,DF,Binacional,Primera Division Peru,30,1992,31.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,co COL,DF,Binacional,Primera Division Peru,30,1992,31.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,co COL,DF,Binacional,Primera Division Peru,30,1992,31.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,co COL,DF,Binacional,Primera Division Peru,30,1992,31.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,co COL,DF,Binacional,Primera Division Peru,30,1992,31.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,co COL,DF,Binacional,Primera Division Peru,30,1992,33,"2,873",87,91.2,31.9,33,87,30,0,0,0,1.06,49,59,-10,-0.31,-1.61,co COL,DF,Binacional,Primera Division Peru,30,1992,31.9,5,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
Jorge Murrugarra,pe PER,MF,Universitario,Primera Division Peru,25,1997,20,3,441,4.9,0,0,0,0,0,0,3,0,0.00,0.00,0.00,0.00,0.00,pe PER,MF,Universitario,Primera Division Peru,25,1997,4.9,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,pe PER,MF,Universitario,Primera Division Peru,25,1997,4.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,pe PER,MF,Universitario,Primera Division Peru,25,1997,4.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,pe PER,MF,Universitario,Primera Division Peru,25,1997,4.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,pe PER,MF,Universitario,Primera Division Peru,25,1997,4.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,pe PER,MF,Universitario,Primera Division Peru,25,1997,4.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,pe PER,MF,Universitario,Primera Division Peru,25,1997,20,441,22,13.6,4.9,3,78,1,17,12,12,2.45,13,3,+10,+2.04,+1.88,pe PER,MF,Universitario,Primera Division Peru,25,1997,4.9,3,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
