Player,stats_Nation,stats_Pos,stats_Squad,stats_Comp,stats_Age,stats_Born,stats_MP,stats_Starts,stats_Min,stats_90s,stats_Gls,stats_Ast,stats_G+A,stats_G-PK,stats_PK,stats_PKatt,stats_CrdY,stats_CrdR,stats_Gls,stats_Ast,stats_G+A,stats_G-PK,stats_G+A-PK,shooting_Nation,shooting_Pos,shooting_Squad,shooting_Comp,shooting_Age,shooting_Born,shooting_90s,shooting_Gls,shooting_Sh,shooting_SoT,shooting_SoT%,shooting_Sh/90,shooting_SoT/90,shooting_G/Sh,shooting_G/SoT,shooting_Dist,shooting_PK,shooting_PKatt,passing_Nation,passing_Pos,passing_Squad,passing_Comp,passing_Age,passing_Born,passing_90s,passing_Cmp,passing_Att,passing_Cmp%,passing_TotDist,passing_PrgDist,passing_Cmp,passing_Att,passing_Cmp%,passing_Cmp,passing_Att,passing_Cmp%,passing_Cmp,passing_Att,passing_Cmp%,passing_Ast,passing_A-xAG,passing_KP,passing_1/3,passing_PPA,passing_CrsPA,passing_types_Nation,passing_types_Pos,passing_types_Squad,passing_types_Comp,passing_types_Age,passing_types_Born,passing_types_90s,passing_types_Att,passing_types_Live,passing_types_Dead,passing_types_FK,passing_types_TB,passing_types_Sw,passing_types_Crs,passing_types_TI,passing_types_CK,passing_types_In,passing_types_Out,passing_types_Str,passing_types_Cmp,passing_types_Off,passing_types_Blocks,gca_Nation,gca_Pos,gca_Squad,gca_Comp,gca_Age,gca_Born,gca_90s,gca_SCA,gca_SCA90,gca_PassLive,gca_PassDead,gca_TO,gca_Sh,gca_Fld,gca_Def,gca_GCA,gca_GCA90,gca_PassLive,gca_PassDead,gca_TO,gca_Sh,gca_Fld,gca_Def,defense_Nation,defense_Pos,defense_Squad,defense_Comp,defense_Age,defense_Born,defense_90s,defense_Tkl,defense_TklW,defense_Def 3rd,defense_Mid 3rd,defense_Att 3rd,defense_Tkl,defense_Att,defense_Tkl%,defense_Lost,defense_Blocks,defense_Sh,defense_Pass,defense_Int,defense_Tkl+Int,defense_Clr,defense_Err,possession_Nation,possession_Pos,possession_Squad,possession_Comp,possession_Age,possession_Born,possession_90s,possession_Touches,possession_Def Pen,possession_Def 3rd,possession_Mid 3rd,possession_Att 3rd,possession_Att Pen,possession_Live,possession_Att,possession_Succ,possession_Succ%,possession_Tkld,possession_Tkld%,possession_Carries,possession_TotDist,possession_PrgDist,possession_1/3,possession_CPA,possession_Mis,possession_Dis,possession_Rec,playingtime_Nation,playingtime_Pos,playingtime_Squad,playingtime_Comp,playingtime_Age,playingtime_Born,playingtime_MP,playingtime_Min,playingtime_Mn/MP,playingtime_Min%,playingtime_90s,playingtime_Starts,playingtime_Mn/Start,playingtime_Compl,playingtime_Subs,playingtime_Mn/Sub,playingtime_unSub,playingtime_PPM,playingtime_onG,playingtime_onGA,playingtime_+/-,playingtime_+/-90,playingtime_On-Off,misc_Nation,misc_Pos,misc_Squad,misc_Comp,misc_Age,misc_Born,misc_90s,misc_CrdY,misc_CrdR,misc_2CrdY,misc_Fls,misc_Fld,misc_Off,misc_Crs,misc_Int,misc_TklW,misc_PKwon,misc_PKcon,misc_OG
Angel Gutierrez,bo BOL,FW,Real Santa Cruz,Primera Division Bolivia,21,2002,1,0,45,0.5,0,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,bo BOL,FW,Real Santa Cruz,Primera Division Bolivia,21,2002,0.5,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,bo BOL,FW,Real Santa Cruz,Primera Division Bolivia,21,2002,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,bo BOL,FW,Real Santa Cruz,Primera Division Bolivia,21,2002,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,bo BOL,FW,Real Santa Cruz,Primera Division Bolivia,21,2002,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,bo BOL,FW,Real Santa Cruz,Primera Division Bolivia,21,2002,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,bo BOL,FW,Real Santa Cruz,Primera Division Bolivia,21,2002,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,bo BOL,FW,Real Santa Cruz,Primera Division Bolivia,21,2002,1,45,45,1.6,0.5,0,0,0,1,45,1,3.00,1,0,+1,+2.00,+2.38,bo BOL,FW,Real Santa Cruz,Primera Division Bolivia,21,2002,0.5,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
Johan Gutiérrez,bo BOL,GK,Blooming,Primera Division Bolivia,26,1996,2,2,180,2.0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,bo BOL,GK,Blooming,Primera Division Bolivia,26,1996,2.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,bo BOL,GK,Blooming,Primera Division Bolivia,26,1996,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,bo BOL,GK,Blooming,Primera Division Bolivia,26,1996,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,bo BOL,GK,Blooming,Primera Division Bolivia,26,1996,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,bo BOL,GK,Blooming,Primera Division Bolivia,26,1996,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,bo BOL,GK,Blooming,Primera Division Bolivia,26,1996,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,bo BOL,GK,Blooming,Primera Division Bolivia,26,1996,2,180,90,6.3,2.0,2,90,2,0,0,29,0.50,2,4,-2,-1.00,-0.43,bo BOL,GK,Blooming,Primera Division Bolivia,26,1996,2.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
Limberg Gutiérrez Jr.,bo BOL,MF,Real Santa Cruz,Primera Division Bolivia,24,1998,19,12,"1,145",12.7,4,2,6,3,1,1,2,0,0.31,0.16,0.47,0.24,0.39,bo BOL,MF,Real Santa Cruz,Primera Division Bolivia,24,1998,12.7,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,bo BOL,MF,Real Santa Cruz,Primera Division Bolivia,24,1998,12.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,0.0,0.0,0.0,0.0,0.0,bo BOL,MF,Real Santa Cruz,Primera Division Bolivia,24,1998,12.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,bo BOL,MF,Real Santa Cruz,Primera Division Bolivia,24,1998,12.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,bo BOL,MF,Real Santa Cruz,Primera Division Bolivia,24,1998,12.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,bo BOL,MF,Real Santa Cruz,Primera Division Bolivia,24,1998,12.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,bo BOL,MF,Real Santa Cruz,Primera Division Bolivia,24,1998,19,"1,145",60,39.8,12.7,12,78,4,7,30,8,1.32,13,21,-8,-0.63,-0.47,bo BOL,MF,Real Santa Cruz,Primera Division Bolivia,24,1998,12.7,2,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
Nixon Guylherme,br BRA,FW,Real Tomayapo,Primera Division Bolivia,27,1995,6,1,168,1.9,0,0,0,0,0,0,2,0,0.00,0.00,0.00,0.00,0.00,br BRA,FW,Real Tomayapo,Primera Division Bolivia,27,1995,1.9,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,br BRA,FW,Real Tomayapo,Primera Division Bolivia,27,1995,1.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,br BRA,FW,Real Tomayapo,Primera Division Bolivia,27,1995,1.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,br BRA,FW,Real Tomayapo,Primera Division Bolivia,27,1995,1.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,br BRA,FW,Real Tomayapo,Primera Division Bolivia,27,1995,1.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,br BRA,FW,Real Tomayapo,Primera Division Bolivia,27,1995,1.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,br BRA,FW,Real Tomayapo,Primera Division Bolivia,27,1995,6,168,28,5.8,1.9,1,73,0,5,19,4,1.00,4,3,+1,+0.54,+0.50,br BRA,FW,Real Tomayapo,Primera Division Bolivia,27,1995,1.9,2,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
Alaín Niño de Guzmán,bo BOL,MF,Oriente Petrolero,Primera Division Bolivia,20,2003,3,1,78,0.9,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,bo BOL,MF,Oriente Petrolero,Primera Division Bolivia,20,2003,0.9,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,bo BOL,MF,Oriente Petrolero,Primera Division Bolivia,20,2003,0.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,bo BOL,MF,Oriente Petrolero,Primera Division Bolivia,20,2003,0.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,bo BOL,MF,Oriente Petrolero,Primera Division Bolivia,20,2003,0.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,bo BOL,MF,Oriente Petrolero,Primera Division Bolivia,20,2003,0.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,bo BOL,MF,Oriente Petrolero,Primera Division Bolivia,20,2003,0.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,bo BOL,MF,Oriente Petrolero,Primera Division Bolivia,20,2003,3,78,26,2.7,0.9,1,45,0,2,17,1,1.67,0,0,0,0.00,-0.06,bo BOL,MF,Oriente Petrolero,Primera Division Bolivia,20,2003,0.9,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
Brandon Guzman,bo BOL,MF,Royal Parí,Primera Division Bolivia,18,2004,1,0,45,0.5,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,bo BOL,MF,Royal Parí,Primera Division Bolivia,18,2004,0.5,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,bo BOL,MF,Royal Parí,Primera Division Bolivia,18,2004,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,bo BOL,MF,Royal Parí,Primera Division Bolivia,18,2004,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,bo BOL,MF,Royal Parí,Primera Division Bolivia,18,2004,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,bo BOL,MF,Royal Parí,Primera Division Bolivia,18,2004,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,bo BOL,MF,Royal Parí,Primera Division Bolivia,18,2004,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,bo BOL,MF,Royal Parí,Primera Division Bolivia,18,2004,1,45,45,1.6,0.5,0,0,0,1,45,5,0.00,0,2,-2,-4.00,-3.65,bo BOL,MF,Royal Parí,Primera Division Bolivia,18,2004,0.5,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
Samuel Guzmán,bo BOL,MF,Oriente Petrolero,Primera Division Bolivia,21,2001,16,11,888,9.9,1,2,3,1,0,0,6,2,0.10,0.20,0.30,0.10,0.30,bo BOL,MF,Oriente Petrolero,Primera Division Bolivia,21,2001,9.9,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,bo BOL,MF,Oriente Petrolero,Primera Division Bolivia,21,2001,9.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,0.0,0.0,0.0,0.0,0.0,bo BOL,MF,Oriente Petrolero,Primera Division Bolivia,21,2001,9.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,bo BOL,MF,Oriente Petrolero,Primera Division Bolivia,21,2001,9.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,bo BOL,MF,Oriente Petrolero,Primera Division Bolivia,21,2001,9.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,bo BOL,MF,Oriente Petrolero,Primera Division Bolivia,21,2001,9.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,bo BOL,MF,Oriente Petrolero,Primera Division Bolivia,21,2001,16,888,56,30.8,9.9,11,71,4,5,21,7,1.69,16,8,+8,+0.81,+1.08,bo BOL,MF,Oriente Petrolero,Primera Division Bolivia,21,2001,9.9,6,2,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
Jean El Hague,0,FW,Club Vaca Díez,Primera Division Bolivia,0,0,3,1,62,0.7,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0,FW,Club Vaca Díez,Primera Division Bolivia,0,0,0.7,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,FW,Club Vaca Díez,Primera Division Bolivia,0,0,0.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,FW,Club Vaca Díez,Primera Division Bolivia,0,0,0.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,FW,Club Vaca Díez,Primera Division Bolivia,0,0,0.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,FW,Club Vaca Díez,Primera Division Bolivia,0,0,0.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,FW,Club Vaca Díez,Primera Division Bolivia,0,0,0.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,FW,Club Vaca Díez,Primera Division Bolivia,0,0,3,62,21,2.2,0.7,1,45,0,2,9,5,0.33,0,1,-1,-1.45,-0.88,0,FW,Club Vaca Díez,Primera Division Bolivia,0,0,0.7,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
Luis Haquín,bo BOL,DF,Bolívar,Primera Division Bolivia,25,1997,7,6,556,6.2,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,bo BOL,DF,Bolívar,Primera Division Bolivia,25,1997,6.2,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,bo BOL,DF,Bolívar,Primera Division Bolivia,25,1997,6.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,bo BOL,DF,Bolívar,Primera Division Bolivia,25,1997,6.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,bo BOL,DF,Bolívar,Primera Division Bolivia,25,1997,6.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,bo BOL,DF,Bolívar,Primera Division Bolivia,25,1997,6.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,bo BOL,DF,Bolívar,Primera Division Bolivia,25,1997,6.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,bo BOL,DF,Bolívar,Primera Division Bolivia,25,1997,7,556,79,19.3,6.2,6,87,5,1,35,7,1.29,13,12,+1,+0.16,-1.43,bo BOL,DF,Bolívar,Primera Division Bolivia,25,1997,6.2,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
Mateo Hernández,ar ARG,MF,Real Tomayapo,Primera Division Bolivia,24,1998,11,6,586,6.5,2,0,2,2,0,0,3,1,0.31,0.00,0.31,0.31,0.31,ar ARG,MF,Real Tomayapo,Primera Division Bolivia,24,1998,6.5,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,ar ARG,MF,Real Tomayapo,Primera Division Bolivia,24,1998,6.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,ar ARG,MF,Real Tomayapo,Primera Division Bolivia,24,1998,6.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,ar ARG,MF,Real Tomayapo,Primera Division Bolivia,24,1998,6.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,ar ARG,MF,Real Tomayapo,Primera Division Bolivia,24,1998,6.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,ar ARG,MF,Real Tomayapo,Primera Division Bolivia,24,1998,6.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,ar ARG,MF,Real Tomayapo,Primera Division Bolivia,24,1998,11,586,53,20.3,6.5,6,69,2,5,34,1,1.45,5,8,-3,-0.46,-0.66,ar ARG,MF,Real Tomayapo,Primera Division Bolivia,24,1998,6.5,3,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
José Herrera,bo BOL,FW,Bolívar,Primera Division Bolivia,19,2003,2,2,146,1.6,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,bo BOL,FW,Bolívar,Primera Division Bolivia,19,2003,1.6,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,bo BOL,FW,Bolívar,Primera Division Bolivia,19,2003,1.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,bo BOL,FW,Bolívar,Primera Division Bolivia,19,2003,1.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,bo BOL,FW,Bolívar,Primera Division Bolivia,19,2003,1.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,bo BOL,FW,Bolívar,Primera Division Bolivia,19,2003,1.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,bo BOL,FW,Bolívar,Primera Division Bolivia,19,2003,1.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,bo BOL,FW,Bolívar,Primera Division Bolivia,19,2003,2,146,73,5.1,1.6,2,73,1,0,0,22,3.00,5,1,+4,+2.47,+1.21,bo BOL,FW,Bolívar,Primera Division Bolivia,19,2003,1.6,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
Julio Herrera,bo BOL,MF,Always Ready,Primera Division Bolivia,23,1999,32,29,"2,502",27.8,2,3,5,2,0,0,3,0,0.07,0.11,0.18,0.07,0.18,bo BOL,MF,Always Ready,Primera Division Bolivia,23,1999,27.8,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,bo BOL,MF,Always Ready,Primera Division Bolivia,23,1999,27.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,0.0,0.0,0.0,0.0,0.0,bo BOL,MF,Always Ready,Primera Division Bolivia,23,1999,27.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,bo BOL,MF,Always Ready,Primera Division Bolivia,23,1999,27.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,bo BOL,MF,Always Ready,Primera Division Bolivia,23,1999,27.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,bo BOL,MF,Always Ready,Primera Division Bolivia,23,1999,27.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,bo BOL,MF,Always Ready,Primera Division Bolivia,23,1999,32,"2,502",78,86.9,27.8,29,84,17,3,27,0,1.78,49,28,+21,+0.76,+1.47,bo BOL,MF,Always Ready,Primera Division Bolivia,23,1999,27.8,3,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
Pablo Hervías,es ESP,"FW,MF",Bolívar,Primera Division Bolivia,29,1993,13,6,603,6.7,1,3,4,1,0,0,1,0,0.15,0.45,0.60,0.15,0.60,es ESP,"FW,MF",Bolívar,Primera Division Bolivia,29,1993,6.7,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,es ESP,"FW,MF",Bolívar,Primera Division Bolivia,29,1993,6.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,0.0,0.0,0.0,0.0,0.0,es ESP,"FW,MF",Bolívar,Primera Division Bolivia,29,1993,6.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,es ESP,"FW,MF",Bolívar,Primera Division Bolivia,29,1993,6.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,es ESP,"FW,MF",Bolívar,Primera Division Bolivia,29,1993,6.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,es ESP,"FW,MF",Bolívar,Primera Division Bolivia,29,1993,6.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,es ESP,"FW,MF",Bolívar,Primera Division Bolivia,29,1993,13,603,46,20.9,6.7,6,64,1,7,32,3,1.54,17,10,+7,+1.04,-0.34,es ESP,"FW,MF",Bolívar,Primera Division Bolivia,29,1993,6.7,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
Brian Hinojosa,bo BOL,DF,Wilstermann,Primera Division Bolivia,29,1993,1,0,4,0.0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,bo BOL,DF,Wilstermann,Primera Division Bolivia,29,1993,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,bo BOL,DF,Wilstermann,Primera Division Bolivia,29,1993,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,bo BOL,DF,Wilstermann,Primera Division Bolivia,29,1993,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,bo BOL,DF,Wilstermann,Primera Division Bolivia,29,1993,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,bo BOL,DF,Wilstermann,Primera Division Bolivia,29,1993,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,bo BOL,DF,Wilstermann,Primera Division Bolivia,29,1993,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,bo BOL,DF,Wilstermann,Primera Division Bolivia,29,1993,1,4,4,0.1,0.0,0,0,0,1,4,0,1.00,0,0,0,0.00,-0.38,bo BOL,DF,Wilstermann,Primera Division Bolivia,29,1993,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
